Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:17,13,24,.542,1,3,.333,8,12,.667,1,5,6,6,1,0,0,2,35,-4,0
Ronald Murray,43:48,5,15,.333,0,4,.000,4,6,.667,0,3,3,4,1,1,0,2,14,+10,0
Eric Snow,35:30,5,10,.500,0,0,nan,0,0,nan,1,2,3,6,0,0,1,2,10,-1,0
Zydrunas Ilgauskas,25:19,3,6,.500,0,0,nan,4,4,1.000,2,4,6,1,0,0,1,4,10,+3,0
Drew Gooden,24:39,3,6,.500,0,0,nan,3,4,.750,1,7,8,0,0,0,3,5,9,-12,0
Anderson Varejao,24:34,3,4,.750,0,0,nan,3,4,.750,2,2,4,0,1,1,0,2,9,+9,0
Donyell Marshall,21:28,1,7,.143,0,3,.000,1,1,1.000,1,7,8,0,1,0,1,0,3,+2,0
Damon Jones,20:25,3,7,.429,2,6,.333,0,0,nan,0,3,3,3,0,0,0,3,8,-2,0
Team Totals,240,36,79,.456,3,16,.188,23,31,.742,8,33,41,20,4,2,6,20,98,nan,0
Morris Peterson,47:11,9,19,.474,5,9,.556,8,10,.800,2,2,4,0,1,0,1,5,31,-4,1
Mike James,41:45,11,21,.524,1,7,.143,7,11,.636,1,4,5,7,0,0,2,2,30,+11,1
Chris Bosh,31:34,6,14,.429,0,0,nan,3,3,1.000,4,10,14,2,1,1,1,3,15,-3,1
Charlie Villanueva,27:30,0,5,.000,0,3,.000,0,0,nan,1,4,5,4,1,0,1,5,0,-2,1
Eric Williams,24:29,2,5,.400,0,2,.000,2,2,1.000,0,3,3,2,0,0,1,2,6,+3,1
Matt Bonner,34:42,4,9,.444,1,3,.333,0,0,nan,1,4,5,1,0,0,0,4,9,0,1
Joey Graham,20:53,2,4,.500,0,0,nan,0,0,nan,0,3,3,1,1,0,1,4,4,+2,1
Jose Calderon,7:04,1,3,.333,0,0,nan,0,0,nan,1,1,2,0,0,0,1,1,2,-9,1
Pape Sow,2:56,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,1,0,-2,1
Loren Woods,1:56,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,1,0,0,0,0,-1,1
240,36,79,.456,3,16,.188,23,31,.742,8,33,41,20,4,2,6,20,98,nan,240,1
