Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Giannis Antetokounmpo,39:17,11,19,.579,0,3,.000,2,2,1.000,2,4,6,6,0,1,2,4,24,-6,0
Khris Middleton,37:16,3,7,.429,1,3,.333,2,2,1.000,1,1,2,11,2,0,2,3,9,-2,0
Jerryd Bayless,33:01,6,9,.667,3,4,.750,0,0,nan,1,4,5,1,0,0,0,1,15,-6,0
Jabari Parker,26:32,5,8,.625,1,1,1.000,1,2,.500,1,0,1,3,4,0,2,3,12,-10,0
Greg Monroe,25:42,6,9,.667,0,0,nan,2,2,1.000,0,2,2,1,1,0,3,2,14,-14,0
Miles Plumlee,22:18,2,4,.500,0,0,nan,0,0,nan,2,1,3,0,0,2,1,4,4,+5,0
John Henson,19:39,5,9,.556,0,0,nan,2,4,.500,2,1,3,1,1,1,3,2,12,+2,0
Tyler Ennis,14:59,2,6,.333,1,1,1.000,0,0,nan,0,2,2,0,0,0,1,2,5,-3,0
Jared Cunningham,10:44,2,6,.333,1,3,.333,2,3,.667,0,3,3,0,0,0,0,2,7,-7,0
Damien Inglis,8:43,1,3,.333,0,1,.000,0,0,nan,1,3,4,0,0,0,0,1,2,-3,0
Johnny O'Bryant,1:49,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,0
Steve Novak,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Michael Carter-Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,43,80,.538,7,16,.438,11,15,.733,10,21,31,23,8,4,14,24,104,nan,0
Kyrie Irving,38:20,5,10,.500,1,4,.250,5,5,1.000,1,7,8,8,1,0,2,2,16,+10,1
LeBron James,36:55,9,22,.409,1,4,.250,7,10,.700,5,1,6,8,2,1,2,0,26,+12,1
J.R. Smith,36:42,5,10,.500,3,7,.429,0,0,nan,3,0,3,4,1,0,1,3,13,+2,1
Kevin Love,31:11,8,14,.571,4,10,.400,4,5,.800,2,8,10,4,1,2,4,3,24,+14,1
Timofey Mozgov,20:56,5,6,.833,0,0,nan,0,0,nan,1,2,3,2,0,1,1,1,10,+12,1
Tristan Thompson,30:28,6,9,.667,0,0,nan,1,1,1.000,5,5,10,0,0,2,0,2,13,-5,1
Matthew Dellavedova,17:35,1,3,.333,0,1,.000,4,4,1.000,0,0,0,2,0,0,2,3,6,+4,1
Iman Shumpert,14:15,1,4,.250,1,3,.333,2,2,1.000,0,2,2,0,1,1,0,1,5,+1,1
Channing Frye,13:25,0,5,.000,0,5,.000,0,0,nan,0,0,0,1,0,1,0,2,0,-3,1
Jordan McRae,0:12,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Richard Jefferson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,43,80,.538,7,16,.438,11,15,.733,10,21,31,23,8,4,14,24,104,nan,240,1
