Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,44:10,12,18,.667,3,6,.500,10,11,.909,0,3,3,2,2,0,3,1,37,+7,0
LeBron James,39:31,7,17,.412,1,6,.167,4,7,.571,1,4,5,12,2,0,4,2,19,+12,0
Kevin Love,38:57,4,11,.364,0,2,.000,3,4,.750,2,9,11,2,0,1,1,1,11,+12,0
Anderson Varejao,28:44,3,6,.500,0,0,nan,2,2,1.000,1,2,3,1,3,0,0,3,8,+2,0
Shawn Marion,26:48,2,8,.250,1,3,.333,0,0,nan,2,4,6,1,0,0,2,2,5,-1,0
Tristan Thompson,25:22,0,2,.000,0,0,nan,2,2,1.000,0,3,3,0,0,0,2,3,2,-2,0
Dion Waiters,20:12,3,6,.500,0,0,nan,0,0,nan,0,0,0,1,0,0,3,1,6,-10,0
Mike Miller,11:57,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,1,0,2,3,0,+2,0
Joe Harris,3:43,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,-3,0
A.J. Price,0:36,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Lou Amundson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,32,70,.457,5,18,.278,21,26,.808,6,27,33,19,8,1,17,16,90,nan,0
Quincy Acy,31:12,6,8,.750,0,0,nan,3,4,.750,2,4,6,3,0,1,3,1,15,-15,1
Carmelo Anthony,30:27,4,19,.211,1,5,.200,0,0,nan,5,5,10,4,1,1,5,3,9,-13,1
Amar'e Stoudemire,29:59,8,13,.615,0,0,nan,2,2,1.000,3,6,9,2,1,1,5,4,18,+8,1
Jose Calderon,28:27,1,5,.200,1,4,.250,0,0,nan,0,1,1,3,1,0,2,3,3,-9,1
Iman Shumpert,25:12,0,4,.000,0,2,.000,0,0,nan,4,2,6,4,2,0,1,3,0,-16,1
Tim Hardaway,21:30,8,14,.571,4,8,.500,0,0,nan,0,3,3,1,0,0,0,1,20,+10,1
J.R. Smith,19:01,4,8,.500,1,2,.500,0,0,nan,0,0,0,3,0,0,2,0,9,+13,1
Samuel Dalembert,18:01,3,6,.500,0,0,nan,0,0,nan,2,7,9,0,2,0,2,5,6,-11,1
Shane Larkin,15:37,2,6,.333,1,3,.333,0,0,nan,0,1,1,1,1,0,0,3,5,-5,1
Jason Smith,12:57,1,3,.333,0,0,nan,0,0,nan,1,1,2,1,0,0,1,2,2,+15,1
Pablo Prigioni,7:36,0,2,.000,0,2,.000,0,0,nan,0,0,0,4,3,0,0,0,0,+8,1
Travis Wear,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Cole Aldrich,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,32,70,.457,5,18,.278,21,26,.808,6,27,33,19,8,1,17,16,90,nan,240,1
