Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Tracy McGrady,42:35,14,29,.483,0,5,.000,6,10,.600,1,4,5,5,2,0,4,0,34,+14,0
Rafer Alston,39:44,5,11,.455,2,6,.333,6,6,1.000,0,4,4,6,4,1,0,1,18,+16,0
Juwan Howard,37:32,7,12,.583,0,0,nan,2,2,1.000,1,8,9,2,0,0,1,3,16,+19,0
David Wesley,34:27,2,6,.333,2,3,.667,1,1,1.000,1,1,2,3,3,1,1,2,7,+2,0
Dikembe Mutombo,33:43,0,3,.000,0,0,nan,1,2,.500,4,4,8,0,0,1,1,5,1,+2,0
Stromile Swift,23:16,2,7,.286,0,0,nan,2,4,.500,3,2,5,0,0,1,2,2,6,-1,0
Luther Head,20:46,3,4,.750,2,3,.667,0,0,nan,0,4,4,1,0,1,0,0,8,+2,0
Jon Barry,4:45,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,1,0,1,1,0,-3,0
Ryan Bowen,3:12,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-6,0
Team Totals,240,33,74,.446,6,18,.333,18,25,.720,10,27,37,17,10,5,10,14,90,nan,0
LeBron James,44:15,13,19,.684,3,7,.429,3,6,.500,1,8,9,5,1,0,3,4,32,-10,1
Damon Jones,33:36,1,7,.143,1,7,.143,0,0,nan,0,1,1,3,0,0,0,2,3,-17,1
Zydrunas Ilgauskas,32:50,7,13,.538,0,0,nan,3,6,.500,5,5,10,1,0,1,3,5,17,-8,1
Eric Snow,29:24,3,8,.375,0,1,.000,0,0,nan,1,1,2,5,0,0,3,1,6,-14,1
Drew Gooden,27:04,2,3,.667,0,0,nan,2,6,.333,1,5,6,1,1,0,2,2,6,-5,1
Donyell Marshall,35:04,4,16,.250,3,12,.250,0,0,nan,0,6,6,0,1,1,1,0,11,-5,1
Ira Newble,18:37,2,5,.400,0,1,.000,0,0,nan,3,2,5,0,0,0,0,1,4,+5,1
Mike Wilks,12:54,0,2,.000,0,0,nan,0,0,nan,0,2,2,3,0,0,0,3,0,+6,1
Luke Jackson,5:17,1,3,.333,0,1,.000,0,0,nan,1,1,2,0,1,0,2,0,2,+3,1
Martynas Andriuskevicius,0:32,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Sasha Pavlovic,0:32,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,33,74,.446,6,18,.333,18,25,.720,10,27,37,17,10,5,10,14,90,nan,240,1
