Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Bradley Beal,36:23,7,18,.389,3,7,.429,1,1,1.000,3,2,5,2,0,0,3,2,18,-12,0
John Wall,33:55,2,8,.250,2,4,.500,1,2,.500,1,5,6,8,1,0,7,3,7,-19,0
Marcin Gortat,32:32,7,15,.467,0,0,nan,0,1,.000,9,9,18,4,0,1,1,0,14,-1,0
Trevor Ariza,30:06,2,11,.182,1,7,.143,1,1,1.000,2,3,5,1,2,0,5,4,6,-8,0
Trevor Booker,21:12,3,8,.375,0,0,nan,0,0,nan,2,2,4,0,0,1,0,1,6,-10,0
Martell Webster,29:44,5,9,.556,4,8,.500,3,4,.750,0,1,1,0,0,1,0,2,17,+5,0
Al Harrington,19:24,1,5,.200,1,3,.333,0,0,nan,2,0,2,3,0,0,1,1,3,+8,0
Drew Gooden,17:13,7,12,.583,1,2,.500,0,0,nan,2,1,3,0,0,0,0,0,15,-8,0
Andre Miller,14:43,1,2,.500,0,0,nan,0,0,nan,0,5,5,5,0,0,1,1,2,-1,0
Otto Porter,3:23,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,-2,0
Garrett Temple,1:25,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+3,0
Chris Singleton,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,36,89,.404,12,31,.387,6,9,.667,21,29,50,24,3,3,18,14,90,nan,0
LeBron James,36:45,10,15,.667,3,4,.750,0,0,nan,2,5,7,8,3,0,3,3,23,+16,1
Chris Bosh,34:10,10,14,.714,2,3,.667,0,0,nan,1,6,7,1,2,1,0,2,22,+10,1
Dwyane Wade,33:27,8,17,.471,0,0,nan,6,6,1.000,2,3,5,6,1,1,3,1,22,+7,1
Mario Chalmers,29:43,0,7,.000,0,3,.000,0,0,nan,0,1,1,6,1,1,1,1,0,+13,1
Shane Battier,15:51,2,3,.667,2,3,.667,0,0,nan,1,0,1,0,0,2,0,0,6,-2,1
Ray Allen,28:31,5,9,.556,3,6,.500,0,0,nan,1,2,3,2,0,0,0,1,13,+3,1
Norris Cole,23:18,0,4,.000,0,2,.000,0,0,nan,2,1,3,2,0,0,1,1,0,0,1
Chris Andersen,18:22,3,5,.600,0,0,nan,3,3,1.000,0,3,3,0,0,2,2,1,9,-7,1
Michael Beasley,14:52,2,6,.333,0,0,nan,0,0,nan,0,1,1,1,1,1,0,1,4,+1,1
Udonis Haslem,5:01,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,0,+4,1
DeAndre Liggins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Rashard Lewis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Toney Douglas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,36,89,.404,12,31,.387,6,9,.667,21,29,50,24,3,3,18,14,90,nan,240,1
