Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:35,9,22,.409,0,5,.000,6,10,.600,2,10,12,6,2,1,1,2,24,-1,0
J.R. Smith,42:06,7,14,.500,4,7,.571,1,2,.500,0,3,3,0,2,0,2,2,19,+7,0
Kevin Love,41:48,7,15,.467,2,5,.400,3,4,.750,0,8,8,2,2,2,2,4,19,+1,0
Kyrie Irving,40:59,10,20,.500,1,4,.250,4,4,1.000,0,3,3,7,0,0,3,2,25,-3,0
Tristan Thompson,40:55,7,7,1.000,0,0,nan,0,1,.000,7,5,12,0,0,0,3,3,14,+5,0
Iman Shumpert,22:05,1,2,.500,0,0,nan,2,2,1.000,1,3,4,2,0,0,1,0,4,+2,0
Matthew Dellavedova,12:07,0,4,.000,0,1,.000,0,0,nan,0,1,1,4,2,0,4,2,0,+10,0
Timofey Mozgov,12:00,3,4,.750,0,0,nan,0,0,nan,0,2,2,0,0,0,0,3,6,-2,0
Richard Jefferson,9:25,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,0,+6,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jared Cunningham,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,265,44,88,.500,7,22,.318,16,23,.696,10,35,45,22,8,3,16,19,111,nan,0
Monta Ellis,41:01,5,18,.278,1,8,.125,3,4,.750,0,2,2,5,2,0,6,4,14,-7,1
Paul George,39:52,3,15,.200,1,5,.200,4,4,1.000,1,4,5,8,2,0,5,4,11,-8,1
George Hill,38:57,9,16,.563,4,8,.500,1,1,1.000,1,4,5,4,2,0,0,2,23,-8,1
Myles Turner,36:30,7,16,.438,0,0,nan,0,0,nan,6,4,10,0,1,4,0,5,14,-3,1
Jordan Hill,36:03,8,13,.615,0,0,nan,1,1,1.000,3,3,6,4,1,1,2,1,17,-4,1
Lavoy Allen,26:39,4,6,.667,0,0,nan,0,0,nan,4,3,7,0,0,2,1,2,8,+2,1
Solomon Hill,19:56,3,7,.429,1,2,.500,3,4,.750,2,4,6,1,1,0,1,3,10,+1,1
C.J. Miles,11:29,1,5,.200,1,4,.250,0,0,nan,0,1,1,1,1,0,1,2,3,+2,1
Joe Young,7:45,2,3,.667,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,4,-1,1
Glenn Robinson,6:48,1,2,.500,0,0,nan,0,0,nan,0,0,0,1,1,0,0,0,2,+1,1
Rakeem Christmas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Chase Budinger,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ian Mahinmi,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
265,44,88,.500,7,22,.318,16,23,.696,10,35,45,22,8,3,16,19,111,nan,265,1
