Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Mario Chalmers,30:04,12,16,.750,10,13,.769,0,0,nan,0,2,2,3,2,0,2,1,34,+28,0
LeBron James,29:08,7,10,.700,0,1,.000,6,7,.857,1,4,5,7,5,2,1,0,20,+28,0
Chris Bosh,28:15,6,11,.545,0,0,nan,4,4,1.000,1,3,4,5,0,1,1,0,16,+24,0
Dwyane Wade,25:04,3,5,.600,0,1,.000,5,6,.833,1,4,5,7,2,4,2,2,11,+33,0
Udonis Haslem,18:00,1,3,.333,0,0,nan,3,4,.750,2,6,8,1,0,0,1,4,5,+21,0
Joel Anthony,24:01,1,3,.333,0,0,nan,2,2,1.000,4,3,7,2,1,3,1,3,4,+7,0
Norris Cole,20:55,3,6,.500,0,2,.000,0,0,nan,0,1,1,5,0,0,0,2,6,+4,0
Mike Miller,20:54,4,8,.500,4,8,.500,0,0,nan,0,1,1,3,0,0,0,0,12,+11,0
Ray Allen,17:05,4,9,.444,1,5,.200,1,1,1.000,0,1,1,0,1,0,1,3,10,-3,0
Rashard Lewis,12:00,3,5,.600,2,4,.500,0,0,nan,1,1,2,1,0,0,0,2,8,-2,0
Jarvis Varnado,5:51,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,2,-1,0
James Jones,5:51,0,2,.000,0,2,.000,0,0,nan,0,0,0,1,0,0,0,1,0,-1,0
Josh Harrellson,2:52,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,1,0,0,-4,0
Team Totals,240,45,80,.563,17,37,.459,21,24,.875,10,26,36,35,11,11,10,19,128,nan,0
Isaiah Thomas,33:09,13,22,.591,6,8,.750,2,3,.667,0,2,2,5,1,0,3,3,34,-17,1
DeMarcus Cousins,32:41,4,11,.364,0,0,nan,3,3,1.000,3,5,8,4,1,0,3,2,11,-26,1
Jason Thompson,22:03,1,3,.333,0,0,nan,0,0,nan,0,4,4,2,0,1,1,0,2,-14,1
John Salmons,18:31,0,3,.000,0,0,nan,0,0,nan,0,2,2,3,0,0,2,2,0,-28,1
Francisco Garcia,14:08,1,4,.250,1,4,.250,0,0,nan,0,3,3,0,0,1,1,2,3,-24,1
Tyreke Evans,25:06,2,9,.222,0,0,nan,4,6,.667,2,5,7,2,1,0,3,1,8,-4,1
Thomas Robinson,24:03,4,9,.444,0,0,nan,2,2,1.000,7,3,10,2,0,0,1,3,10,-11,1
Marcus Thornton,21:22,2,8,.250,1,4,.250,0,0,nan,1,0,1,1,0,0,1,2,5,-10,1
James Johnson,16:01,5,8,.625,0,0,nan,1,3,.333,2,0,2,1,0,0,1,4,11,+1,1
Jimmer Fredette,14:51,3,6,.500,1,1,1.000,2,2,1.000,0,0,0,1,0,0,1,0,9,-12,1
Chuck Hayes,13:42,1,1,1.000,0,0,nan,0,0,nan,1,0,1,2,1,0,0,0,2,-3,1
Tyler Honeycutt,4:23,2,3,.667,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,4,+3,1
240,45,80,.563,17,37,.459,21,24,.875,10,26,36,35,11,11,10,19,128,nan,240,1
