Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,44:02,4,14,.286,1,4,.250,0,0,nan,0,1,1,6,1,0,8,1,9,-7,0
J.R. Smith,38:30,10,19,.526,8,14,.571,1,1,1.000,0,1,1,2,4,0,0,6,29,-10,0
LeBron James,36:41,11,18,.611,3,8,.375,8,13,.615,1,6,7,5,1,0,5,3,33,+4,0
Kevin Love,26:43,3,11,.273,1,5,.200,2,2,1.000,6,3,9,0,0,1,1,1,9,-20,0
Timofey Mozgov,16:14,0,3,.000,0,0,nan,2,2,1.000,2,4,6,0,0,0,4,3,2,-9,0
Tristan Thompson,31:59,5,5,1.000,0,0,nan,0,0,nan,3,3,6,0,0,0,1,3,10,-4,0
Shawn Marion,21:46,2,7,.286,0,1,.000,2,2,1.000,4,7,11,2,0,0,0,1,6,+4,0
James Jones,11:30,1,3,.333,0,2,.000,0,0,nan,0,0,0,0,1,0,0,2,2,+6,0
Mike Miller,7:53,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,0,-2,0
Matthew Dellavedova,4:43,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,0,+3,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,36,82,.439,13,35,.371,15,20,.750,16,26,42,16,7,1,19,21,100,nan,0
Markieff Morris,38:24,15,21,.714,2,3,.667,3,4,.750,1,6,7,1,1,0,2,3,35,+22,1
Eric Bledsoe,37:48,3,8,.375,1,3,.333,5,6,.833,0,7,7,6,1,1,1,1,12,+18,1
Alex Len,37:21,5,8,.625,0,0,nan,3,4,.750,3,7,10,3,1,1,1,4,13,+19,1
Goran Dragic,32:56,8,15,.533,1,4,.250,1,2,.500,1,1,2,4,2,0,3,4,18,+1,1
P.J. Tucker,31:13,2,6,.333,2,5,.400,4,4,1.000,1,3,4,3,2,0,2,4,10,+6,1
Marcus Morris,20:19,4,9,.444,1,3,.333,0,0,nan,2,0,2,2,1,0,1,2,9,0,1
Isaiah Thomas,18:21,1,5,.200,0,1,.000,3,3,1.000,0,0,0,4,0,0,1,0,5,-5,1
Brandan Wright,13:11,2,2,1.000,0,0,nan,1,2,.500,0,1,1,0,2,0,0,1,5,-11,1
Gerald Green,7:30,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-7,1
Miles Plumlee,2:59,0,0,nan,0,0,nan,0,2,.000,1,0,1,0,0,0,0,0,0,-8,1
Archie Goodwin,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
T.J. Warren,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Shavlik Randolph,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,36,82,.439,13,35,.371,15,20,.750,16,26,42,16,7,1,19,21,100,nan,240,1
