Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:16,10,21,.476,3,9,.333,8,9,.889,1,9,10,5,0,2,1,1,31,-16,0
Chris Bosh,38:37,6,14,.429,0,5,.000,1,2,.500,0,7,7,2,1,0,0,2,13,-20,0
Dwyane Wade,36:00,4,12,.333,1,2,.500,2,4,.500,0,3,3,1,0,0,3,3,11,-10,0
Ray Allen,31:20,1,8,.125,1,3,.333,2,2,1.000,1,4,5,2,1,0,4,2,5,-18,0
Rashard Lewis,9:00,1,2,.500,1,2,.500,0,0,nan,0,2,2,1,0,0,0,2,3,+8,0
Chris Andersen,17:58,0,1,.000,0,0,nan,0,0,nan,1,5,6,0,1,1,0,5,0,-11,0
Michael Beasley,17:01,4,7,.571,0,0,nan,1,3,.333,2,1,3,1,0,0,1,2,9,+4,0
Mario Chalmers,14:51,2,3,.667,0,0,nan,4,5,.800,0,1,1,0,1,0,0,1,8,+2,0
Shane Battier,10:59,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,1,0,1,2,0,-5,0
Udonis Haslem,9:48,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,0,1,0,2,2,-17,0
Norris Cole,8:48,0,2,.000,0,1,.000,2,2,1.000,0,1,1,1,0,0,0,1,2,-4,0
James Jones,2:12,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,0,0,0
Toney Douglas,2:10,1,2,.500,1,2,.500,0,0,nan,0,1,1,1,0,0,0,0,3,+2,0
Team Totals,240,30,75,.400,7,25,.280,20,27,.741,5,36,41,14,5,4,10,23,87,nan,0
Boris Diaw,38:03,2,7,.286,1,3,.333,0,0,nan,1,8,9,6,1,0,2,1,5,+14,1
Tony Parker,36:06,7,18,.389,0,1,.000,2,2,1.000,0,1,1,2,0,0,0,2,16,+1,1
Kawhi Leonard,33:59,7,10,.700,3,4,.750,5,6,.833,2,8,10,2,1,1,3,6,22,+15,1
Tim Duncan,33:24,5,10,.500,0,0,nan,4,6,.667,2,6,8,2,0,2,0,3,14,+5,1
Danny Green,19:07,0,5,.000,0,3,.000,0,0,nan,0,2,2,2,2,0,1,0,0,-4,1
Manu Ginobili,28:26,6,11,.545,3,6,.500,4,5,.800,0,4,4,4,0,0,2,3,19,+21,1
Patty Mills,17:40,6,10,.600,5,8,.625,0,0,nan,0,1,1,2,0,0,0,2,17,+15,1
Tiago Splitter,11:24,1,1,1.000,0,0,nan,1,2,.500,0,2,2,2,1,1,0,2,3,+16,1
Marco Belinelli,8:37,2,3,.667,0,0,nan,0,0,nan,0,2,2,1,0,0,0,1,4,+2,1
Matt Bonner,6:59,0,0,nan,0,0,nan,0,0,nan,0,0,0,2,0,0,0,0,0,+3,1
Jeff Ayres,2:12,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,0,1
Cory Joseph,2:10,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Aron Baynes,1:53,0,0,nan,0,0,nan,2,2,1.000,1,0,1,0,0,0,0,0,2,-1,1
240,30,75,.400,7,25,.280,20,27,.741,5,36,41,14,5,4,10,23,87,nan,240,1
