Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,38:45,13,20,.650,0,2,.000,7,8,.875,3,7,10,8,0,0,6,3,33,+14,0
Mo Williams,35:12,3,9,.333,1,4,.250,1,1,1.000,1,6,7,3,0,0,3,3,8,+18,0
Delonte West,34:24,8,13,.615,2,5,.400,4,4,1.000,1,2,3,4,2,0,1,4,22,+26,0
Zydrunas Ilgauskas,27:31,9,14,.643,2,3,.667,3,4,.750,0,6,6,2,1,0,2,4,23,+21,0
Ben Wallace,22:59,1,2,.500,0,0,nan,0,2,.000,1,4,5,3,0,2,0,1,2,+6,0
Anderson Varejao,27:30,1,4,.250,0,0,nan,0,0,nan,2,2,4,1,2,2,0,4,2,+6,0
Sasha Pavlovic,26:04,3,11,.273,1,5,.200,0,0,nan,1,2,3,1,2,0,0,1,7,0,0
Wally Szczerbiak,20:07,2,6,.333,0,1,.000,3,3,1.000,1,1,2,1,0,0,1,3,7,-5,0
J.J. Hickson,2:57,0,2,.000,0,0,nan,1,2,.500,1,1,2,0,0,0,0,0,1,-1,0
Tarence Kinsey,1:31,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,1,0,0,0,0,0,0
Darnell Jackson,1:31,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Jawad Williams,1:31,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,40,84,.476,6,20,.300,19,24,.792,11,32,43,23,8,4,13,23,105,nan,0
Chauncey Billups,32:22,5,12,.417,2,4,.500,4,4,1.000,0,3,3,3,2,0,1,3,16,-21,1
Kenyon Martin,29:44,4,13,.308,0,0,nan,0,2,.000,2,4,6,1,0,1,2,1,8,-15,1
Carmelo Anthony,29:19,5,14,.357,3,5,.600,0,0,nan,0,2,2,1,1,0,5,6,13,-11,1
Nene Hilario,26:05,0,2,.000,0,0,nan,1,2,.500,1,2,3,1,1,0,2,4,1,-13,1
Dahntay Jones,19:14,3,4,.750,0,0,nan,0,2,.000,0,1,1,2,0,0,2,4,6,-17,1
Linas Kleiza,25:29,5,10,.500,1,3,.333,0,1,.000,0,2,2,1,0,0,0,2,11,+3,1
J.R. Smith,25:08,3,7,.429,3,6,.500,2,3,.667,0,3,3,4,1,0,2,3,11,-6,1
Chris Andersen,23:34,3,5,.600,0,0,nan,0,0,nan,3,7,10,2,0,3,2,1,6,-7,1
Anthony Carter,21:08,4,8,.500,1,2,.500,3,3,1.000,0,0,0,4,0,0,2,2,12,0,1
Chucky Atkins,4:14,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+1,1
Renaldo Balkman,3:44,2,3,.667,0,0,nan,0,0,nan,1,2,3,0,0,0,1,0,4,+1,1
240,40,84,.476,6,20,.300,19,24,.792,11,32,43,23,8,4,13,23,105,nan,240,1
