Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Andre Iguodala,44:38,8,13,.615,2,4,.500,1,4,.250,0,5,5,4,1,1,4,3,19,-4,0
Samuel Dalembert,40:10,5,7,.714,0,0,nan,1,2,.500,1,8,9,0,0,5,3,1,11,-5,0
Andre Miller,39:28,7,13,.538,0,0,nan,2,2,1.000,1,3,4,9,5,1,2,4,16,-9,0
Reggie Evans,27:04,3,9,.333,0,0,nan,2,2,1.000,4,5,9,2,0,2,0,3,8,-3,0
Willie Green,19:15,2,9,.222,0,3,.000,0,0,nan,0,3,3,1,0,1,0,1,4,-4,0
Lou Williams,28:50,5,12,.417,0,2,.000,7,8,.875,1,1,2,2,2,0,2,2,17,+1,0
Thaddeus Young,25:10,5,12,.417,0,1,.000,0,0,nan,2,1,3,0,1,0,1,4,10,+1,0
Rodney Carney,12:03,1,6,.167,1,3,.333,0,0,nan,0,2,2,1,0,0,1,0,3,+7,0
Calvin Booth,3:22,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,+1,0
Team Totals,240,36,82,.439,3,13,.231,13,18,.722,9,28,37,19,9,10,13,19,88,nan,0
Devin Brown,42:08,3,13,.231,1,4,.250,0,0,nan,1,1,2,3,1,0,2,1,7,-3,1
LeBron James,41:47,11,18,.611,1,2,.500,3,3,1.000,3,6,9,9,3,1,1,4,26,+7,1
Delonte West,39:00,7,16,.438,4,8,.500,0,0,nan,0,6,6,11,2,3,4,1,18,+11,1
Zydrunas Ilgauskas,30:44,7,11,.636,0,0,nan,0,0,nan,2,3,5,1,0,3,1,2,14,-5,1
Anderson Varejao,23:20,1,5,.200,0,0,nan,0,0,nan,3,5,8,0,1,1,3,4,2,-6,1
Joe Smith,32:11,5,8,.625,0,1,.000,3,4,.750,1,7,8,0,0,0,1,2,13,+13,1
Daniel Gibson,12:31,3,6,.500,2,4,.500,0,0,nan,1,1,2,0,0,1,1,1,8,0,1
Wally Szczerbiak,10:24,0,4,.000,0,0,nan,1,2,.500,3,1,4,1,0,0,0,0,1,-6,1
Damon Jones,4:28,0,1,.000,0,1,.000,0,0,nan,0,0,0,2,0,0,1,0,0,-1,1
Dwayne Jones,3:27,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,2,+5,1
240,36,82,.439,3,13,.231,13,18,.722,9,28,37,19,9,10,13,19,88,nan,240,1
