Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Tayshaun Prince,40:55,4,9,.444,2,3,.667,2,2,1.000,0,5,5,3,0,1,2,2,12,+13,0
Chauncey Billups,40:31,4,9,.444,1,2,.500,9,10,.900,0,3,3,10,2,0,5,1,18,+11,0
Rasheed Wallace,37:10,6,15,.400,1,3,.333,2,2,1.000,3,10,13,1,1,1,0,1,15,+11,0
Richard Hamilton,37:02,3,8,.375,0,2,.000,4,5,.800,0,3,3,4,0,0,3,3,10,+10,0
Chris Webber,28:29,7,10,.700,0,0,nan,1,3,.333,2,4,6,0,1,0,4,4,15,-3,0
Antonio McDyess,20:49,6,9,.667,0,0,nan,0,0,nan,1,6,7,0,0,0,1,1,12,+6,0
Lindsey Hunter,15:00,0,3,.000,0,3,.000,1,2,.500,0,0,0,2,3,0,0,0,1,+2,0
Carlos Delfino,10:32,2,4,.500,1,1,1.000,0,0,nan,2,0,2,1,0,0,1,0,5,0,0
Jason Maxiell,5:41,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+10,0
Dale Davis,3:51,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,0,0
Team Totals,240,33,68,.485,5,14,.357,19,24,.792,8,32,40,21,7,2,16,13,90,nan,0
LeBron James,43:17,9,22,.409,1,4,.250,2,3,.667,0,5,5,6,2,0,3,2,21,-12,1
Larry Hughes,37:52,7,13,.538,0,1,.000,0,0,nan,1,1,2,3,0,0,1,0,14,-4,1
Zydrunas Ilgauskas,33:34,5,12,.417,0,0,nan,2,4,.500,4,7,11,1,2,2,1,1,12,-8,1
Drew Gooden,25:27,3,8,.375,0,0,nan,2,2,1.000,3,2,5,2,0,0,1,1,8,-9,1
Daniel Gibson,18:08,1,3,.333,0,2,.000,0,0,nan,0,0,0,0,0,0,0,2,2,-8,1
Sasha Pavlovic,27:28,5,8,.625,2,3,.667,0,0,nan,0,2,2,1,0,0,3,6,12,-4,1
Donyell Marshall,24:13,2,7,.286,1,6,.167,0,0,nan,0,4,4,2,0,1,0,2,5,-3,1
Anderson Varejao,12:46,1,3,.333,0,0,nan,0,0,nan,1,2,3,0,0,0,2,2,2,-4,1
Eric Snow,12:32,1,2,.500,0,0,nan,0,0,nan,0,0,0,2,0,0,1,2,2,-8,1
Damon Jones,4:43,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,0,0,1
240,33,68,.485,5,14,.357,19,24,.792,8,32,40,21,7,2,16,13,90,nan,240,1
