Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,31:03,12,23,.522,3,7,.429,3,4,.750,3,11,14,6,0,0,3,0,30,+1,0
J.R. Smith,27:49,4,6,.667,3,5,.600,0,0,nan,0,3,3,1,0,0,0,1,11,+9,0
Kevin Love,24:47,4,12,.333,2,7,.286,3,3,1.000,2,1,3,2,1,0,1,4,13,0,0
Jose Calderon,22:57,0,1,.000,0,1,.000,0,0,nan,1,0,1,5,2,0,1,4,0,-2,0
Jae Crowder,20:33,0,4,.000,0,3,.000,2,2,1.000,0,2,2,0,1,0,2,3,2,-3,0
Jeff Green,27:27,6,12,.500,0,3,.000,2,2,1.000,4,6,10,3,0,1,1,0,14,+25,0
Dwyane Wade,24:37,5,12,.417,1,2,.500,4,7,.571,1,3,4,5,0,2,2,1,15,+21,0
Kyle Korver,21:21,3,5,.600,3,5,.600,0,0,nan,0,1,1,1,1,0,0,2,9,+25,0
Channing Frye,18:35,4,5,.800,2,3,.667,2,2,1.000,0,3,3,2,2,0,0,4,12,+23,0
Iman Shumpert,6:55,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+14,0
John Holland,4:39,1,2,.500,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,-1,0
Cedi Osman,4:39,1,2,.500,0,0,nan,0,0,nan,0,5,5,0,0,0,0,1,2,-1,0
Ante Zizic,4:38,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,2,-1,0
Team Totals,240,41,86,.477,15,37,.405,16,20,.800,11,35,46,25,7,3,11,21,113,nan,0
J.J. Redick,36:32,4,16,.250,1,4,.250,2,2,1.000,1,1,2,3,1,0,2,0,11,-29,1
Ben Simmons,35:09,5,11,.455,0,0,nan,0,0,nan,3,5,8,2,3,1,4,3,10,-16,1
Joel Embiid,32:49,11,24,.458,0,2,.000,8,9,.889,5,6,11,0,0,0,1,4,30,-23,1
Dario Saric,30:15,4,9,.444,0,3,.000,0,0,nan,6,4,10,0,0,1,1,2,8,-26,1
Robert Covington,27:23,1,11,.091,0,9,.000,0,0,nan,0,4,4,4,1,0,3,2,2,-7,1
T.J. McConnell,27:34,5,8,.625,1,2,.500,0,0,nan,1,5,6,3,0,0,0,1,11,-4,1
Jerryd Bayless,21:08,1,4,.250,0,1,.000,2,3,.667,0,1,1,1,0,0,0,2,4,-7,1
Timothe Luwawu-Cabarrot,11:27,4,8,.500,1,4,.250,3,4,.750,2,3,5,1,0,0,1,1,12,-6,1
Amir Johnson,8:26,1,1,1.000,0,0,nan,1,2,.500,4,1,5,1,0,0,0,3,3,+6,1
Richaun Holmes,4:39,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,1,0,0,0,0,+1,1
Furkan Korkmaz,4:38,0,2,.000,0,2,.000,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
Jahlil Okafor,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,41,86,.477,15,37,.405,16,20,.800,11,35,46,25,7,3,11,21,113,nan,240,1
