Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kevin Love,36:18,5,16,.313,4,9,.444,3,3,1.000,3,10,13,2,0,0,4,2,17,+5,0
Kyrie Irving,35:40,10,26,.385,3,9,.333,9,9,1.000,0,3,3,4,2,0,0,1,32,-3,0
LeBron James,35:17,14,20,.700,0,1,.000,8,10,.800,0,9,9,6,3,0,5,2,36,+20,0
Tristan Thompson,30:24,3,3,1.000,0,0,nan,4,13,.308,2,7,9,2,3,2,2,5,10,+19,0
DeAndre Liggins,17:49,2,4,.500,1,3,.333,0,0,nan,0,3,3,1,1,0,0,1,5,+17,0
Iman Shumpert,29:55,2,3,.667,0,1,.000,4,4,1.000,0,1,1,2,1,0,0,1,8,-12,0
Channing Frye,24:43,2,6,.333,1,4,.250,0,0,nan,0,5,5,0,4,1,0,3,5,-5,0
Richard Jefferson,15:20,0,3,.000,0,2,.000,2,2,1.000,0,1,1,1,0,0,1,0,2,-16,0
Jordan McRae,10:18,0,5,.000,0,3,.000,1,2,.500,0,1,1,1,0,0,0,1,1,+8,0
Kay Felder,4:16,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,0,+7,0
Mike Dunleavy,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,88,.432,9,33,.273,31,43,.721,5,41,46,19,14,3,12,16,116,nan,0
Brook Lopez,33:03,5,10,.500,1,2,.500,6,7,.857,0,1,1,1,0,0,5,2,17,+5,1
Trevor Booker,31:56,6,9,.667,0,0,nan,1,1,1.000,1,11,12,4,0,0,3,5,13,-9,1
Bojan Bogdanovic,31:03,9,14,.643,5,9,.556,0,0,nan,0,2,2,4,1,0,2,5,23,+6,1
Joe Harris,18:10,1,9,.111,0,5,.000,0,0,nan,3,3,6,1,1,0,1,2,2,-14,1
Spencer Dinwiddie,17:46,2,3,.667,0,0,nan,3,3,1.000,0,5,5,2,0,0,2,5,7,-5,1
Isaiah Whitehead,30:14,4,10,.400,0,1,.000,2,3,.667,1,9,10,3,1,0,4,4,10,-3,1
Caris LeVert,27:23,7,12,.583,2,7,.286,3,3,1.000,0,4,4,5,0,0,1,3,19,+10,1
Sean Kilpatrick,19:24,2,9,.222,0,3,.000,0,0,nan,0,2,2,0,0,0,0,1,4,-18,1
Justin Hamilton,16:08,4,9,.444,1,3,.333,0,0,nan,4,2,6,0,1,1,1,2,9,-13,1
Rondae Hollis-Jefferson,14:53,1,6,.167,0,0,nan,2,2,1.000,1,3,4,1,2,0,0,5,4,+1,1
Luis Scola,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Randy Foye,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Anthony Bennett,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,88,.432,9,33,.273,31,43,.721,5,41,46,19,14,3,12,16,116,nan,240,1
