Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Iman Shumpert,35:00,0,4,.000,0,3,.000,4,4,1.000,0,3,3,1,1,0,2,4,4,+5,0
Kyrie Irving,30:13,11,18,.611,1,5,.200,3,4,.750,0,2,2,6,3,1,4,2,26,-12,0
J.R. Smith,24:04,4,7,.571,0,1,.000,2,2,1.000,0,0,0,2,0,1,0,2,10,-15,0
Kevin Love,18:32,5,13,.385,3,5,.600,10,10,1.000,0,5,5,0,0,0,1,3,23,0,0
Timofey Mozgov,15:49,0,0,nan,0,0,nan,4,4,1.000,1,3,4,0,0,0,0,2,4,-9,0
Richard Jefferson,31:11,3,7,.429,1,5,.200,3,4,.750,0,4,4,1,2,0,0,1,10,-6,0
Tristan Thompson,22:27,4,5,.800,0,0,nan,1,2,.500,2,3,5,0,0,0,2,1,9,-11,0
Matthew Dellavedova,21:29,2,6,.333,0,1,.000,0,0,nan,3,0,3,4,0,0,1,1,4,-9,0
Channing Frye,20:37,2,5,.400,2,5,.400,4,4,1.000,1,2,3,0,1,0,0,3,10,-14,0
Mo Williams,5:14,1,5,.200,0,3,.000,0,0,nan,0,1,1,0,0,0,0,0,2,-11,0
James Jones,5:08,2,3,.667,1,1,1.000,0,0,nan,0,0,0,0,0,1,0,0,5,+4,0
Sasha Kaun,5:08,1,1,1.000,0,0,nan,0,0,nan,0,3,3,0,0,0,0,0,2,+4,0
Jordan McRae,5:08,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+4,0
Team Totals,240,35,74,.473,8,29,.276,31,34,.912,7,26,33,15,7,3,10,19,109,nan,0
Monta Ellis,32:36,5,11,.455,1,2,.500,2,3,.667,1,5,6,8,1,0,3,2,13,+15,1
George Hill,31:36,4,8,.500,1,1,1.000,0,0,nan,2,2,4,5,1,0,1,4,9,+7,1
Paul George,31:32,10,17,.588,4,9,.444,5,6,.833,0,5,5,1,1,0,3,1,29,+11,1
Ian Mahinmi,21:44,5,7,.714,0,0,nan,5,6,.833,4,4,8,3,1,0,2,3,15,+10,1
Lavoy Allen,20:51,3,4,.750,0,0,nan,1,2,.500,0,1,1,2,0,0,1,3,7,+8,1
Solomon Hill,31:14,6,9,.667,3,4,.750,0,0,nan,0,5,5,0,3,1,2,2,15,+13,1
C.J. Miles,24:11,7,9,.778,6,8,.750,1,2,.500,0,3,3,0,1,0,0,2,21,+4,1
Rodney Stuckey,21:57,2,8,.250,1,5,.200,3,3,1.000,1,2,3,3,0,0,2,1,8,+8,1
Jordan Hill,8:54,3,4,.750,0,0,nan,0,0,nan,1,1,2,1,1,0,0,1,6,+8,1
Myles Turner,5:04,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,3,0,-5,1
Glenn Robinson,3:27,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,-3,1
Shayne Whittington,3:27,0,0,nan,0,0,nan,0,0,nan,0,1,1,1,0,0,0,1,0,-3,1
Joe Young,3:27,0,2,.000,0,2,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-3,1
240,35,74,.473,8,29,.276,31,34,.912,7,26,33,15,7,3,10,19,109,nan,240,1
