Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,39:38,8,18,.444,1,5,.200,5,6,.833,0,7,7,11,1,1,3,1,22,+14,0
Kyrie Irving,39:10,5,11,.455,2,4,.500,0,0,nan,0,4,4,6,0,0,1,1,12,+11,0
Kevin Love,36:08,6,16,.375,0,5,.000,7,8,.875,2,6,8,1,0,1,2,4,19,+15,0
Shawn Marion,31:52,4,6,.667,1,2,.500,1,2,.500,2,4,6,2,0,0,0,1,10,+14,0
Anderson Varejao,27:42,6,7,.857,0,0,nan,3,5,.600,1,6,7,2,1,1,1,2,15,+16,0
Dion Waiters,24:11,6,14,.429,1,3,.333,4,6,.667,0,2,2,1,2,0,0,0,17,-7,0
Tristan Thompson,21:02,4,6,.667,0,0,nan,4,6,.667,1,4,5,0,0,0,1,3,12,-10,0
Mike Miller,15:06,1,5,.200,1,4,.250,0,0,nan,0,1,1,1,0,0,0,2,3,-7,0
Will Cherry,2:43,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-2,0
Joe Harris,2:28,0,1,.000,0,0,nan,0,0,nan,0,1,1,1,1,0,0,0,0,+1,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Alex Kirk,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,40,84,.476,6,23,.261,24,33,.727,6,36,42,25,5,3,8,14,110,nan,0
Arron Afflalo,31:19,0,4,.000,0,1,.000,0,0,nan,0,5,5,1,1,0,0,2,0,-18,1
Wilson Chandler,26:57,5,10,.500,2,7,.286,2,2,1.000,1,9,10,1,1,0,5,4,14,-13,1
Nate Robinson,25:49,6,14,.429,2,7,.286,0,0,nan,0,0,0,5,1,0,1,1,14,-13,1
Kenneth Faried,21:36,4,8,.500,0,0,nan,0,0,nan,2,5,7,1,0,1,1,1,8,-19,1
Timofey Mozgov,20:30,2,6,.333,0,1,.000,1,2,.500,1,4,5,0,0,0,1,3,5,-8,1
Randy Foye,31:30,10,19,.526,5,10,.500,3,4,.750,0,2,2,9,0,1,1,2,28,+5,1
Alonzo Gee,22:03,2,5,.400,0,0,nan,2,3,.667,0,2,2,2,1,0,0,0,6,+10,1
Danilo Gallinari,20:15,3,6,.500,2,2,1.000,2,2,1.000,1,1,2,2,0,0,0,3,10,+10,1
Jusuf Nurkic,16:35,5,6,.833,0,0,nan,0,2,.000,3,1,4,0,1,0,2,3,10,+10,1
JaVale McGee,9:49,0,2,.000,0,0,nan,0,0,nan,0,3,3,0,0,3,2,1,0,-14,1
Erick Green,8:35,3,3,1.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,1,6,+10,1
Darrell Arthur,5:02,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,1,0,-5,1
J.J. Hickson,Player Suspended,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,40,84,.476,6,23,.261,24,33,.727,6,36,42,25,5,3,8,14,110,nan,240,1
