Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Richard Hamilton,34:08,4,14,.286,0,3,.000,5,5,1.000,0,6,6,2,2,0,4,3,13,-14,0
Tayshaun Prince,32:55,3,10,.300,1,3,.333,1,2,.500,1,1,2,0,0,0,0,3,8,-11,0
Antonio McDyess,27:41,3,9,.333,0,0,nan,0,0,nan,4,6,10,0,1,0,1,2,6,-8,0
Rodney Stuckey,26:35,3,14,.214,0,3,.000,0,0,nan,3,4,7,1,1,0,2,0,6,-9,0
Kwame Brown,21:56,3,7,.429,0,0,nan,0,0,nan,2,7,9,0,0,0,1,2,6,0,0
Rasheed Wallace,26:58,3,8,.375,3,6,.500,0,0,nan,1,8,9,1,0,1,1,4,9,-4,0
Will Bynum,19:46,3,8,.375,0,0,nan,2,2,1.000,0,2,2,3,0,0,2,3,8,+5,0
Jason Maxiell,19:26,2,4,.500,0,0,nan,2,4,.500,3,3,6,0,1,0,0,0,6,0,0
Allen Iverson,18:04,5,8,.625,0,0,nan,1,3,.333,0,1,1,2,0,0,3,2,11,+2,0
Walter Herrmann,12:32,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,+9,0
Team Totals,240,29,82,.354,4,15,.267,11,16,.688,15,38,53,9,5,1,14,19,73,nan,0
LeBron James,40:36,9,24,.375,0,2,.000,7,8,.875,1,11,12,3,3,1,1,0,25,+10,1
Mo Williams,40:01,4,14,.286,1,5,.200,2,3,.667,1,2,3,5,0,2,0,2,11,-2,1
Anderson Varejao,36:39,4,5,.800,0,0,nan,3,4,.750,1,6,7,1,2,1,1,1,11,+9,1
Delonte West,35:54,6,11,.545,0,2,.000,0,1,.000,0,3,3,6,1,0,3,4,12,+7,1
Zydrunas Ilgauskas,25:51,2,11,.182,0,1,.000,0,0,nan,2,4,6,1,0,1,0,5,4,+8,1
Joe Smith,26:15,2,9,.222,0,1,.000,0,0,nan,2,5,7,0,0,1,0,1,4,-5,1
Daniel Gibson,21:04,3,5,.600,2,3,.667,0,0,nan,1,1,2,3,0,0,0,1,8,+5,1
Wally Szczerbiak,11:21,2,4,.500,0,1,.000,0,0,nan,1,2,3,0,0,0,0,0,4,-3,1
Darnell Jackson,2:19,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
240,29,82,.354,4,15,.267,11,16,.688,15,38,53,9,5,1,14,19,73,nan,240,1
