Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LaMarcus Aldridge,40:41,13,23,.565,2,3,.667,10,10,1.000,3,8,11,2,1,2,2,3,38,-6,0
Nicolas Batum,38:30,3,8,.375,1,5,.200,0,0,nan,1,3,4,7,2,1,0,2,7,0,0
Damian Lillard,38:13,4,19,.211,3,10,.300,3,4,.750,0,0,0,5,0,1,1,2,14,0,0
Wesley Matthews,33:29,4,10,.400,3,8,.375,0,1,.000,1,1,2,2,1,0,2,3,11,-9,0
Chris Kaman,28:13,3,5,.600,0,0,nan,1,2,.500,2,11,13,1,0,1,0,3,7,-1,0
Meyers Leonard,22:20,4,6,.667,1,3,.333,0,0,nan,2,0,2,0,0,0,0,3,9,+1,0
Will Barton,15:28,2,4,.500,0,1,.000,0,0,nan,0,4,4,0,1,0,2,1,4,-1,0
Steve Blake,12:26,1,2,.500,0,1,.000,0,0,nan,0,0,0,1,0,0,1,2,2,-2,0
CJ McCollum,5:54,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Thomas Robinson,4:40,1,2,.500,0,0,nan,0,0,nan,2,1,3,0,0,0,0,1,2,-2,0
Dorell Wright,0:06,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Allen Crabbe,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Victor Claver,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,35,80,.438,10,31,.323,14,17,.824,11,28,39,18,5,5,8,20,94,nan,0
Kevin Love,39:01,3,15,.200,2,8,.250,2,2,1.000,2,10,12,2,0,0,0,1,10,-5,1
Kyrie Irving,38:35,17,36,.472,11,19,.579,10,10,1.000,2,2,4,5,2,0,3,0,55,+12,1
J.R. Smith,38:25,5,12,.417,1,6,.167,0,0,nan,0,1,1,4,1,0,2,3,11,+7,1
Timofey Mozgov,35:45,4,9,.444,0,0,nan,4,6,.667,3,7,10,0,0,1,1,3,12,+12,1
Shawn Marion,9:17,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,+5,1
Iman Shumpert,27:41,2,4,.500,0,2,.000,0,0,nan,2,4,6,1,0,0,1,0,4,-7,1
Tristan Thompson,21:08,2,7,.286,0,0,nan,0,0,nan,3,5,8,0,0,0,0,4,4,+1,1
Matthew Dellavedova,19:54,0,1,.000,0,1,.000,0,0,nan,2,1,3,3,0,0,1,2,0,+1,1
Mike Miller,10:14,1,1,1.000,1,1,1.000,0,0,nan,0,1,1,1,0,0,0,1,3,-1,1
LeBron James,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,35,80,.438,10,31,.323,14,17,.824,11,28,39,18,5,5,8,20,94,nan,240,1
