Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kevin Durant,43:17,10,25,.400,2,3,.667,12,13,.923,2,8,10,3,2,0,1,0,34,+4,0
Jeff Green,37:47,4,14,.286,1,3,.333,2,2,1.000,2,4,6,1,1,0,0,4,11,+4,0
Russell Westbrook,34:44,8,18,.444,0,1,.000,7,9,.778,1,1,2,5,2,0,2,3,23,-3,0
Thabo Sefolosha,24:38,2,5,.400,1,1,1.000,0,0,nan,0,2,2,2,0,0,1,1,5,-12,0
Nenad Krstic,15:52,4,8,.500,0,0,nan,1,3,.333,3,3,6,1,1,0,0,4,9,-5,0
James Harden,27:09,1,8,.125,1,3,.333,6,6,1.000,2,2,4,1,1,0,0,2,9,+4,0
Nick Collison,19:14,1,2,.500,0,0,nan,0,0,nan,4,1,5,0,0,0,1,5,2,+6,0
Serge Ibaka,19:09,2,3,.667,0,0,nan,0,0,nan,3,4,7,0,0,0,3,4,4,-5,0
Eric Maynor,13:16,0,1,.000,0,0,nan,0,0,nan,0,1,1,2,1,0,0,0,0,+2,0
Byron Mullens,4:54,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,1,0,0,2,2,0,0
Team Totals,240,33,86,.384,5,11,.455,28,33,.848,17,27,44,15,9,0,8,25,99,nan,0
LeBron James,42:38,9,19,.474,6,10,.600,13,19,.684,0,9,9,12,1,1,6,2,37,-1,1
Daniel Gibson,33:35,5,13,.385,3,8,.375,0,0,nan,0,4,4,0,1,2,2,4,13,-1,1
Anthony Parker,33:01,1,7,.143,0,4,.000,0,0,nan,1,2,3,1,1,1,3,4,2,+1,1
Shaquille O'Neal,32:23,8,10,.800,0,0,nan,6,15,.400,1,5,6,3,0,1,2,4,22,+13,1
J.J. Hickson,31:22,4,6,.667,0,0,nan,1,2,.500,2,7,9,0,0,1,1,1,9,+11,1
Jawad Williams,23:14,5,7,.714,2,3,.667,0,0,nan,3,1,4,0,0,0,0,5,12,-6,1
Anderson Varejao,19:25,1,2,.500,0,0,nan,0,2,.000,1,3,4,0,0,0,1,2,2,-16,1
Zydrunas Ilgauskas,11:29,0,2,.000,0,0,nan,0,2,.000,2,3,5,1,0,0,1,2,0,-6,1
Danny Green,10:51,1,3,.333,1,3,.333,0,0,nan,0,1,1,2,0,0,1,1,3,+2,1
Cedric Jackson,2:02,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+8,1
240,33,86,.384,5,11,.455,28,33,.848,17,27,44,15,9,0,8,25,99,nan,240,1
