Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kemba Walker,38:02,6,15,.400,3,6,.500,5,6,.833,0,5,5,6,2,0,6,1,20,0,0
Josh McRoberts,36:57,6,9,.667,3,5,.600,0,0,nan,0,7,7,4,2,0,1,2,15,-1,0
Al Jefferson,35:18,9,17,.529,0,0,nan,0,0,nan,1,9,10,1,1,2,0,3,18,-11,0
Gerald Henderson,32:22,3,9,.333,0,3,.000,0,1,.000,1,7,8,3,0,0,1,2,6,0,0
Michael Kidd-Gilchrist,14:41,2,4,.500,0,0,nan,1,1,1.000,3,4,7,2,0,0,1,4,5,+8,0
Gary Neal,27:50,7,16,.438,2,5,.400,1,2,.500,1,2,3,0,0,0,2,0,17,-13,0
Chris Douglas-Roberts,21:07,0,1,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,1,3,1,-17,0
Cody Zeller,11:03,2,3,.667,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,4,-10,0
Luke Ridnour,9:58,1,5,.200,0,1,.000,0,0,nan,0,0,0,2,0,0,1,0,2,-11,0
Bismack Biyombo,7:38,0,0,nan,0,0,nan,0,0,nan,1,1,2,0,0,0,0,1,0,-8,0
Anthony Tolliver,5:04,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,+8,0
D.J. White,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jannero Pargo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,36,79,.456,8,21,.381,8,12,.667,8,36,44,18,5,2,13,17,88,nan,0
LeBron James,38:32,8,16,.500,4,8,.500,7,10,.700,0,9,9,1,0,0,3,1,27,0,1
Dwyane Wade,34:00,10,16,.625,1,2,.500,2,3,.667,0,1,1,5,1,0,1,0,23,-6,1
Chris Bosh,33:55,4,13,.308,2,4,.500,3,4,.750,1,3,4,0,2,1,1,3,13,-4,1
Mario Chalmers,25:01,3,7,.429,1,2,.500,0,0,nan,0,3,3,2,1,0,0,0,7,+2,1
Udonis Haslem,13:02,0,2,.000,0,0,nan,2,2,1.000,0,3,3,0,0,1,0,0,2,-14,1
Norris Cole,28:47,3,5,.600,1,1,1.000,0,0,nan,0,1,1,2,0,0,2,2,7,+11,1
Ray Allen,22:52,0,4,.000,0,1,.000,0,0,nan,1,1,2,2,1,0,0,3,0,+15,1
Chris Andersen,21:38,3,5,.600,0,0,nan,2,4,.500,3,7,10,1,0,1,0,1,8,+28,1
James Jones,14:11,4,6,.667,2,3,.667,2,3,.667,1,2,3,1,0,0,0,1,12,+18,1
Rashard Lewis,8:02,0,2,.000,0,2,.000,0,0,nan,0,2,2,0,0,0,0,1,0,+5,1
Toney Douglas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Greg Oden,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Shane Battier,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,36,79,.456,8,21,.381,8,12,.667,8,36,44,18,5,2,13,17,88,nan,240,1
