Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,39:00,5,18,.278,2,8,.250,8,8,1.000,2,2,4,4,1,0,3,3,20,-1,0
Kevin Love,37:09,4,14,.286,2,6,.333,2,2,1.000,0,9,9,3,0,0,2,4,12,-2,0
LeBron James,36:55,10,20,.500,3,6,.500,6,7,.857,1,5,6,5,4,0,4,0,29,-8,0
Tristan Thompson,34:41,5,8,.625,0,0,nan,2,5,.400,6,6,12,1,0,0,1,3,12,+2,0
DeAndre Liggins,18:59,2,4,.500,2,3,.667,0,0,nan,1,1,2,1,1,1,2,2,6,0,0
Iman Shumpert,21:17,1,5,.200,0,2,.000,0,0,nan,1,1,2,0,0,0,0,3,2,-10,0
Channing Frye,18:30,1,6,.167,0,3,.000,3,3,1.000,1,2,3,0,0,1,1,2,5,-12,0
Kyle Korver,17:47,1,5,.200,0,2,.000,0,0,nan,0,3,3,0,0,0,1,1,2,-11,0
Richard Jefferson,9:52,0,2,.000,0,1,.000,0,0,nan,1,0,1,0,0,0,2,1,0,-3,0
Kay Felder,4:56,2,3,.667,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,4,+5,0
Jordan McRae,0:27,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
James Jones,0:27,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,31,85,.365,9,31,.290,21,25,.840,13,29,42,15,6,2,16,19,92,nan,0
Gordon Hayward,37:27,10,12,.833,4,5,.800,4,5,.800,0,9,9,2,1,1,1,1,28,+7,1
George Hill,36:39,5,11,.455,2,3,.667,1,4,.250,1,2,3,7,0,0,2,3,13,+12,1
Rudy Gobert,36:26,5,7,.714,0,0,nan,1,1,1.000,4,10,14,1,3,1,5,3,11,+6,1
Rodney Hood,35:14,7,15,.467,4,10,.400,0,0,nan,1,4,5,3,2,0,3,4,18,+10,1
Derrick Favors,25:13,5,10,.500,0,0,nan,2,4,.500,1,4,5,2,1,1,1,4,12,-11,1
Joe Ingles,26:53,2,5,.400,1,4,.250,0,0,nan,0,2,2,5,1,0,2,1,5,+15,1
Trey Lyles,17:28,4,11,.364,2,7,.286,2,3,.667,3,2,5,1,0,1,0,1,12,+4,1
Joe Johnson,13:20,0,5,.000,0,4,.000,1,2,.500,1,1,2,1,0,0,1,1,1,-1,1
Shelvin Mack,8:52,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,1,2,0,-5,1
Boris Diaw,2:28,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,2,1,0,+3,1
Alec Burks,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Dante Exum,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jeff Withey,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,31,85,.365,9,31,.290,21,25,.840,13,29,42,15,6,2,16,19,92,nan,240,1
