Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Juwan Howard,40:00,7,16,.438,0,0,nan,7,8,.875,1,12,13,6,0,0,4,4,21,+9,0
Gordan Giricek,40:00,3,8,.375,1,1,1.000,1,2,.500,0,6,6,1,1,0,0,2,8,-8,0
Tyronn Lue,28:00,2,7,.286,0,2,.000,0,0,nan,0,2,2,5,0,0,2,1,4,+9,0
Tracy McGrady,25:00,11,19,.579,8,10,.800,6,8,.750,0,1,1,2,0,0,1,2,36,+11,0
Andrew DeClercq,21:00,1,2,.500,0,0,nan,1,2,.500,0,2,2,0,1,2,0,3,3,+3,0
Shammond Williams,31:00,5,8,.625,2,3,.667,2,2,1.000,0,3,3,0,0,0,1,3,14,-5,0
Steven Hunter,21:00,1,2,.500,0,0,nan,1,2,.500,1,6,7,0,0,4,1,2,3,-4,0
Rod Strickland,20:00,1,6,.167,0,1,.000,3,4,.750,0,4,4,2,0,0,1,3,5,-10,0
Zaza Pachulia,9:00,0,0,nan,0,0,nan,3,4,.750,1,4,5,0,0,0,1,2,3,-5,0
Drew Gooden,5:00,0,1,.000,0,0,nan,1,2,.500,0,0,0,0,0,1,2,1,1,-5,0
Team Totals,240,31,69,.449,11,17,.647,25,34,.735,3,40,43,16,2,7,13,23,98,nan,0
Carlos Boozer,40:00,7,12,.583,0,0,nan,9,12,.750,5,11,16,3,2,0,1,4,23,+3,1
Eric Williams,33:00,4,8,.500,0,1,.000,4,7,.571,0,4,4,2,0,0,0,1,12,+3,1
Zydrunas Ilgauskas,33:00,4,15,.267,0,0,nan,3,6,.500,8,4,12,3,1,3,1,4,11,-9,1
LeBron James,30:00,7,19,.368,1,2,.500,1,2,.500,0,5,5,3,0,2,3,4,16,-10,1
Jeff McInnis,30:00,3,11,.273,1,2,.500,0,0,nan,0,2,2,7,3,0,1,0,7,-14,1
Dajuan Wagner,28:00,8,17,.471,3,3,1.000,2,2,1.000,0,1,1,1,1,0,0,2,21,+10,1
Kevin Ollie,18:00,1,4,.250,0,0,nan,3,4,.750,1,2,3,2,0,0,0,3,5,+13,1
DeSagana Diop,18:00,1,5,.200,0,0,nan,0,0,nan,2,2,4,2,0,2,0,3,2,+11,1
Kedrick Brown,6:00,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,+7,1
Ira Newble,4:00,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,2,0,-9,1
240,31,69,.449,11,17,.647,25,34,.735,3,40,43,16,2,7,13,23,98,nan,240,1
