Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kemba Walker,34:37,11,20,.550,1,2,.500,1,2,.500,0,5,5,5,1,0,3,0,24,-21,0
Al Jefferson,32:15,7,13,.538,0,0,nan,0,0,nan,0,8,8,2,0,0,1,2,14,-24,0
Lance Stephenson,24:37,4,12,.333,0,3,.000,0,2,.000,0,2,2,4,2,0,0,2,8,-22,0
Michael Kidd-Gilchrist,21:11,0,4,.000,0,0,nan,1,2,.500,1,3,4,0,0,0,0,3,1,-23,0
Cody Zeller,18:27,1,4,.250,0,0,nan,2,2,1.000,2,1,3,0,0,0,1,1,4,-17,0
Marvin Williams,29:33,4,6,.667,2,4,.500,0,0,nan,0,2,2,0,0,1,2,1,10,+8,0
Gary Neal,28:46,3,10,.300,1,5,.200,1,2,.500,0,2,2,6,1,0,2,2,8,+19,0
Gerald Henderson,21:26,4,7,.571,0,0,nan,0,0,nan,1,1,2,0,0,0,0,3,8,+8,0
Bismack Biyombo,15:45,1,1,1.000,0,0,nan,2,4,.500,1,6,7,0,0,4,0,0,4,+15,0
Brian Roberts,13:23,3,6,.500,1,2,.500,0,0,nan,0,2,2,5,0,0,1,0,7,+12,0
Jason Maxiell,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jannero Pargo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
P.J. Hairston,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,83,.458,5,16,.313,7,14,.500,5,32,37,22,4,5,10,14,88,nan,0
LeBron James,40:18,11,19,.579,2,3,.667,3,4,.750,0,7,7,14,1,3,5,2,27,+16,1
Kyrie Irving,39:57,6,14,.429,1,4,.250,3,4,.750,0,2,2,4,1,0,2,1,16,+16,1
Kevin Love,38:47,7,14,.500,4,9,.444,4,5,.800,1,18,19,5,4,0,1,1,22,+16,1
Anderson Varejao,27:04,4,12,.333,0,0,nan,0,0,nan,3,2,5,0,1,0,1,5,8,+14,1
Shawn Marion,25:35,2,4,.500,0,0,nan,0,0,nan,2,0,2,1,2,1,0,1,4,+13,1
Tristan Thompson,25:17,4,6,.667,0,0,nan,2,4,.500,2,3,5,1,0,0,1,2,10,-7,1
Dion Waiters,23:52,3,10,.300,1,5,.200,0,0,nan,0,2,2,3,1,1,0,1,7,-5,1
Matthew Dellavedova,11:33,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,1,0,-6,1
Joe Harris,7:37,1,2,.500,1,2,.500,0,0,nan,0,0,0,0,0,0,0,0,3,-12,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
A.J. Price,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Lou Amundson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,83,.458,5,16,.313,7,14,.500,5,32,37,22,4,5,10,14,88,nan,240,1
