Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Delonte West,42:36,6,13,.462,2,4,.500,0,0,nan,2,5,7,7,0,0,2,2,14,-3,0
Paul Pierce,39:07,6,20,.300,4,6,.667,8,9,.889,0,5,5,5,1,2,4,2,24,-4,0
Wally Szczerbiak,34:28,5,13,.385,1,4,.250,2,2,1.000,1,2,3,2,0,0,4,1,13,-13,0
Ryan Gomes,29:20,3,12,.250,0,0,nan,3,3,1.000,5,10,15,1,0,0,1,1,9,-3,0
Raef LaFrentz,27:39,4,7,.571,3,5,.600,0,0,nan,0,6,6,1,0,1,1,3,11,0,0
Tony Allen,21:44,1,4,.250,1,1,1.000,0,0,nan,1,2,3,3,0,1,1,2,3,-12,0
Kendrick Perkins,17:27,1,2,.500,0,0,nan,0,0,nan,1,2,3,0,0,1,1,1,2,-5,0
Brian Scalabrine,16:39,2,4,.500,0,0,nan,0,0,nan,0,1,1,0,0,0,1,3,4,-8,0
Gerald Green,6:15,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,3,0,-8,0
Orien Greene,4:45,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,0,0,2,1,2,-4,0
Team Totals,240,29,78,.372,11,20,.550,13,14,.929,10,34,44,19,1,5,17,19,82,nan,0
LeBron James,44:51,13,26,.500,4,8,.500,6,8,.750,3,4,7,8,2,3,0,2,36,+8,1
Ronald Murray,40:07,5,10,.500,0,0,nan,3,4,.750,1,3,4,5,2,1,4,4,13,+17,1
Zydrunas Ilgauskas,30:41,5,15,.333,0,0,nan,1,3,.333,3,8,11,3,0,4,1,2,11,+14,1
Eric Snow,23:13,3,6,.500,0,0,nan,2,4,.500,1,1,2,2,0,1,1,3,8,-1,1
Drew Gooden,22:06,2,6,.333,0,0,nan,0,0,nan,1,8,9,0,0,0,0,0,4,+4,1
Damon Jones,27:51,0,2,.000,0,1,.000,0,0,nan,0,0,0,3,3,0,0,4,0,+11,1
Donyell Marshall,27:30,5,9,.556,4,6,.667,0,0,nan,1,5,6,1,1,0,1,1,14,+13,1
Anderson Varejao,15:08,3,5,.600,0,0,nan,0,4,.000,2,3,5,0,3,1,1,2,6,-5,1
Sasha Pavlovic,8:21,1,3,.333,0,1,.000,0,0,nan,0,1,1,0,1,0,1,1,2,-1,1
Ira Newble,0:13,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,29,78,.372,11,20,.550,13,14,.929,10,34,44,19,1,5,17,19,82,nan,240,1
