Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,32:14,9,16,.563,0,1,.000,8,10,.800,0,3,3,1,1,2,2,1,26,-22,0
J.R. Smith,27:01,0,5,.000,0,2,.000,0,0,nan,0,1,1,1,0,0,0,1,0,-14,0
Isaiah Thomas,24:34,2,15,.133,0,6,.000,0,0,nan,1,1,2,3,0,1,1,1,4,-20,0
Kevin Love,23:01,2,8,.250,0,1,.000,6,7,.857,1,8,9,2,0,0,1,3,10,-10,0
Jae Crowder,18:40,4,6,.667,1,2,.500,2,2,1.000,0,2,2,0,2,0,1,5,11,-17,0
Tristan Thompson,22:44,3,6,.500,0,0,nan,2,4,.500,6,2,8,1,0,1,0,1,8,-18,0
Jeff Green,22:23,4,9,.444,1,3,.333,4,4,1.000,1,2,3,0,0,0,2,2,13,-22,0
Kyle Korver,18:48,2,6,.333,2,6,.333,0,0,nan,0,2,2,1,0,0,2,0,6,-17,0
Dwyane Wade,17:53,2,8,.250,0,1,.000,0,0,nan,0,0,0,3,0,0,0,0,4,-19,0
Cedi Osman,15:44,1,3,.333,0,2,.000,3,3,1.000,0,3,3,2,0,0,0,0,5,-7,0
Channing Frye,10:22,2,4,.500,2,2,1.000,0,0,nan,0,1,1,2,0,0,0,2,6,-5,0
Jose Calderon,6:36,3,3,1.000,0,0,nan,0,0,nan,0,1,1,2,0,0,0,0,6,+1,0
Team Totals,240,34,89,.382,6,26,.231,25,30,.833,9,26,35,18,3,4,9,16,99,nan,0
DeMar DeRozan,28:57,5,13,.385,3,5,.600,0,0,nan,2,1,3,8,0,0,0,2,13,+15,1
OG Anunoby,26:41,2,8,.250,1,6,.167,2,2,1.000,0,3,3,0,0,1,0,3,7,+13,1
C.J. Miles,18:41,6,12,.500,4,7,.571,0,0,nan,2,3,5,2,0,0,0,2,16,+8,1
Jonas Valanciunas,18:38,6,9,.667,0,1,.000,3,4,.750,6,12,18,1,0,0,3,4,15,+7,1
Delon Wright,18:08,3,9,.333,0,3,.000,0,0,nan,1,1,2,4,0,2,1,0,6,+5,1
Norman Powell,27:08,6,15,.400,2,5,.400,0,1,.000,0,6,6,3,0,1,3,5,14,+23,1
Jakob Poeltl,25:32,5,8,.625,0,0,nan,2,3,.667,4,8,12,0,0,3,2,3,12,+29,1
Fred VanVleet,24:01,8,11,.727,6,8,.750,0,0,nan,0,4,4,4,1,0,0,2,22,+28,1
Pascal Siakam,23:30,7,10,.700,0,3,.000,2,3,.667,2,6,8,4,1,0,0,3,16,+24,1
Lorenzo Brown,19:03,3,8,.375,0,2,.000,0,0,nan,0,0,0,5,0,0,0,0,6,+19,1
Malcolm Miller,5:51,2,3,.667,2,2,1.000,0,0,nan,1,1,2,0,0,0,0,1,6,+1,1
Lucas Nogueira,3:50,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,1,0,0,0,0,-2,1
Serge Ibaka,Player Suspended,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,34,89,.382,6,26,.231,25,30,.833,9,26,35,18,3,4,9,16,99,nan,240,1
