Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Bradley Beal,43:04,9,19,.474,2,6,.333,7,7,1.000,0,4,4,6,0,0,2,1,27,+13,0
John Wall,37:11,14,21,.667,2,2,1.000,7,8,.875,1,3,4,11,2,1,3,2,37,+12,0
Markieff Morris,36:08,5,12,.417,0,1,.000,4,6,.667,1,5,6,0,0,1,0,4,14,+6,0
Otto Porter,32:36,4,7,.571,2,4,.500,0,0,nan,2,4,6,1,2,2,1,3,10,+9,0
Marcin Gortat,22:47,5,8,.625,0,0,nan,0,0,nan,1,4,5,1,1,0,2,2,10,+4,0
Kelly Oubre,25:48,7,8,.875,0,1,.000,2,3,.667,4,3,7,0,1,0,0,4,16,+6,0
Jason Smith,15:58,4,4,1.000,2,2,1.000,0,0,nan,2,4,6,0,0,0,1,4,10,+4,0
Brandon Jennings,14:48,0,2,.000,0,2,.000,1,2,.500,0,1,1,5,2,0,1,1,1,-3,0
Ian Mahinmi,8:49,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,1,0,1,2,0,+3,0
Tomas Satoransky,0:57,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,0,2,+2,0
Daniel Ochefu,0:57,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Sheldon Mac,0:57,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Trey Burke,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,49,82,.598,8,18,.444,21,26,.808,11,29,40,24,10,4,11,23,127,nan,0
LeBron James,40:35,10,21,.476,0,4,.000,4,6,.667,3,8,11,8,0,1,3,2,24,-11,1
Kyrie Irving,34:11,8,23,.348,1,7,.143,6,7,.857,1,1,2,4,1,2,2,3,23,-12,1
Kevin Love,32:47,5,11,.455,3,6,.500,4,4,1.000,2,5,7,0,1,1,2,3,17,-10,1
J.R. Smith,31:25,2,6,.333,2,6,.333,0,0,nan,0,1,1,2,0,0,0,2,6,-14,1
Tristan Thompson,26:53,4,4,1.000,0,0,nan,1,2,.500,4,0,4,4,2,1,2,1,9,-15,1
Kyle Korver,20:43,3,6,.500,3,6,.500,1,1,1.000,0,2,2,0,0,0,0,3,10,-3,1
Deron Williams,19:32,3,4,.750,1,1,1.000,2,2,1.000,0,0,0,4,1,0,3,3,9,+2,1
Richard Jefferson,18:03,3,5,.600,1,2,.500,3,5,.600,0,1,1,2,1,0,0,1,10,0,1
Channing Frye,6:19,2,2,1.000,1,1,1.000,0,0,nan,0,2,2,0,0,1,0,0,5,+3,1
Derrick Williams,2:23,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,0,1
Larry Sanders,2:23,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
DeAndre Liggins,2:23,0,0,nan,0,0,nan,0,0,nan,1,1,2,0,0,0,0,0,0,0,1
James Jones,2:23,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,0,1
240,49,82,.598,8,18,.444,21,26,.808,11,29,40,24,10,4,11,23,127,nan,240,1
