Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
DeMar DeRozan,35:28,8,15,.533,0,1,.000,3,5,.600,1,1,2,4,1,0,3,4,19,-17,0
Kyle Lowry,35:00,7,13,.538,3,5,.600,6,6,1.000,0,4,4,10,2,1,0,1,23,-16,0
Jonas Valanciunas,26:57,4,8,.500,0,0,nan,1,3,.333,5,3,8,1,0,2,1,0,9,-20,0
James Johnson,22:40,2,5,.400,1,2,.500,0,2,.000,0,0,0,0,1,0,0,3,5,-17,0
Luis Scola,18:09,2,5,.400,1,3,.333,1,2,.500,0,2,2,1,0,1,1,1,6,-13,0
Terrence Ross,27:54,2,7,.286,0,3,.000,2,2,1.000,0,2,2,1,3,0,2,2,6,-6,0
Patrick Patterson,26:27,6,8,.750,3,5,.600,0,0,nan,0,1,1,0,1,0,0,2,15,0,0
Cory Joseph,20:30,0,5,.000,0,0,nan,3,4,.750,0,0,0,5,0,0,0,3,3,-11,0
Bismack Biyombo,18:07,3,4,.750,0,0,nan,4,5,.800,1,4,5,1,0,1,2,3,10,+2,0
Lucas Nogueira,2:56,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,1,0,0,0,2,-4,0
Delon Wright,2:56,1,2,.500,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,2,-4,0
Norman Powell,2:56,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-4,0
Bruno Caboclo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,36,73,.493,8,19,.421,20,29,.690,8,18,26,24,9,5,9,19,100,nan,0
Kevin Love,33:07,4,11,.364,2,5,.400,4,4,1.000,4,5,9,2,2,3,1,3,14,+14,1
Tristan Thompson,31:26,4,6,.667,0,0,nan,6,6,1.000,4,7,11,0,0,1,2,3,14,+12,1
LeBron James,30:41,7,11,.636,1,2,.500,5,8,.625,0,2,2,7,3,0,2,1,20,+11,1
J.R. Smith,29:51,8,17,.471,8,14,.571,0,0,nan,0,3,3,1,0,0,0,2,24,+13,1
Kyrie Irving,28:44,10,16,.625,2,5,.400,3,3,1.000,2,4,6,8,0,0,1,1,25,+23,1
Iman Shumpert,30:11,2,5,.400,1,3,.333,0,0,nan,0,3,3,3,1,0,2,4,5,+18,1
Matthew Dellavedova,24:46,3,4,.750,2,3,.667,3,3,1.000,0,3,3,4,0,0,3,2,11,+6,1
Timofey Mozgov,16:34,2,2,1.000,0,0,nan,0,0,nan,1,2,3,0,0,0,2,4,4,+10,1
James Jones,7:35,1,1,1.000,1,1,1.000,2,2,1.000,0,0,0,0,0,0,0,1,5,+1,1
Richard Jefferson,5:19,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,+1,1
Jared Cunningham,1:46,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,36,73,.493,8,19,.421,20,29,.690,8,18,26,24,9,5,9,19,100,nan,240,1
