Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,40:04,9,19,.474,4,5,.800,2,2,1.000,0,1,1,3,3,0,2,5,24,+12,0
LeBron James,38:58,8,16,.500,1,4,.250,7,9,.778,2,11,13,8,2,0,5,2,24,+17,0
J.R. Smith,35:37,2,4,.500,2,4,.500,0,0,nan,1,2,3,3,1,0,1,2,6,+5,0
Kevin Love,29:14,7,17,.412,5,12,.417,2,2,1.000,4,11,15,3,0,1,3,4,21,+9,0
Tristan Thompson,27:46,1,6,.167,0,0,nan,5,12,.417,9,4,13,2,0,0,4,1,7,-14,0
Channing Frye,28:08,10,13,.769,7,9,.778,0,0,nan,1,6,7,0,1,0,2,3,27,+28,0
Iman Shumpert,17:10,2,3,.667,1,1,1.000,0,2,.000,1,1,2,4,1,0,0,0,5,+6,0
Matthew Dellavedova,12:25,1,4,.250,1,3,.333,0,0,nan,0,1,1,2,0,0,1,3,3,+5,0
Richard Jefferson,9:38,2,3,.667,0,1,.000,0,0,nan,0,0,0,1,1,0,0,1,4,-3,0
Mo Williams,0:30,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Dahntay Jones,0:30,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Timofey Mozgov,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,42,85,.494,21,39,.538,16,27,.593,18,37,55,26,9,1,18,21,121,nan,0
Paul Millsap,39:10,7,17,.412,1,4,.250,2,3,.667,3,5,8,4,2,1,4,2,17,-8,1
Jeff Teague,36:09,7,17,.412,2,6,.333,3,4,.750,0,1,1,14,0,0,1,3,19,-11,1
Al Horford,31:26,11,15,.733,2,4,.500,0,0,nan,0,1,1,3,2,3,3,3,24,-26,1
Kent Bazemore,30:58,1,5,.200,1,3,.333,0,0,nan,1,3,4,1,2,0,2,3,3,-23,1
Thabo Sefolosha,29:17,3,5,.600,2,2,1.000,0,0,nan,1,3,4,2,1,0,0,2,8,-1,1
Kyle Korver,32:22,6,11,.545,5,9,.556,1,1,1.000,0,3,3,0,0,1,1,1,18,-2,1
Kris Humphries,19:42,4,9,.444,1,3,.333,0,0,nan,1,3,4,1,1,2,1,3,9,+12,1
Dennis Schroder,11:51,2,5,.400,2,3,.667,2,2,1.000,0,2,2,4,0,0,2,2,8,-2,1
Mike Scott,5:07,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,2,0,-4,1
Tim Hardaway,2:53,0,0,nan,0,0,nan,2,2,1.000,0,0,0,0,0,0,0,0,2,0,1
Mike Muscala,1:05,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Kirk Hinrich,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Lamar Patterson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,42,85,.494,21,39,.538,16,27,.593,18,37,55,26,9,1,18,21,121,nan,240,1
