Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kemba Walker,37:48,6,21,.286,2,11,.182,1,4,.250,2,4,6,8,1,0,2,2,15,-3,0
Michael Kidd-Gilchrist,36:44,7,15,.467,0,0,nan,3,4,.750,3,2,5,1,0,0,0,3,17,+5,0
Jeremy Lamb,35:24,4,15,.267,1,6,.167,2,3,.667,1,6,7,7,2,1,2,1,11,-2,0
Dwight Howard,30:11,7,14,.500,0,0,nan,6,9,.667,2,11,13,1,1,1,3,4,20,+4,0
Marvin Williams,29:03,5,9,.556,5,7,.714,2,2,1.000,2,6,8,1,0,0,0,2,17,+6,0
Cody Zeller,23:30,2,6,.333,0,0,nan,0,0,nan,2,4,6,0,0,0,0,2,4,-2,0
Michael Carter-Williams,19:42,4,10,.400,2,2,1.000,1,3,.333,3,4,7,5,0,1,0,2,11,-4,0
Frank Kaminsky,14:23,0,3,.000,0,2,.000,0,0,nan,0,0,0,1,0,0,2,1,0,-8,0
Dwayne Bacon,9:51,1,1,1.000,1,1,1.000,1,2,.500,0,3,3,0,0,0,0,0,4,+1,0
Malik Monk,3:24,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,-2,0
Nicolas Batum,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Treveon Graham,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Johnny O'Bryant,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,36,94,.383,11,29,.379,16,27,.593,15,40,55,25,4,3,9,17,99,nan,0
LeBron James,39:34,10,20,.500,3,8,.375,4,7,.571,1,15,16,13,0,3,3,2,27,-2,1
J.R. Smith,35:58,6,13,.462,3,9,.333,1,2,.500,0,1,1,1,3,0,1,3,16,+4,1
Kevin Love,31:08,3,6,.500,1,3,.333,4,4,1.000,1,12,13,0,0,1,1,5,11,-11,1
Jae Crowder,27:44,5,11,.455,2,7,.286,0,0,nan,0,2,2,2,0,0,1,4,12,-15,1
Jose Calderon,20:27,1,2,.500,1,2,.500,0,0,nan,0,2,2,1,0,0,2,2,3,-13,1
Kyle Korver,25:22,4,11,.364,3,7,.429,2,2,1.000,0,1,1,0,0,0,0,2,13,+12,1
Dwyane Wade,24:33,5,11,.455,0,1,.000,0,0,nan,0,0,0,2,0,2,3,2,10,+14,1
Channing Frye,19:07,1,2,.500,0,1,.000,0,0,nan,0,7,7,2,0,1,0,2,2,+12,1
Jeff Green,15:54,3,7,.429,0,1,.000,0,0,nan,1,2,3,4,1,0,1,2,6,+4,1
Cedi Osman,0:13,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
John Holland,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
London Perrantes,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,36,94,.383,11,29,.379,16,27,.593,15,40,55,25,4,3,9,17,99,nan,240,1
