Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:46,14,24,.583,2,4,.500,1,2,.500,2,2,4,7,3,1,3,1,31,+16,0
Delonte West,33:58,8,12,.667,2,3,.667,0,0,nan,1,1,2,4,2,1,0,3,18,+7,0
Mo Williams,32:46,8,14,.571,2,3,.667,2,2,1.000,1,4,5,4,3,0,2,4,20,+10,0
Ben Wallace,29:09,3,5,.600,0,0,nan,0,2,.000,1,5,6,0,1,0,1,1,6,0,0
Zydrunas Ilgauskas,27:55,2,6,.333,0,0,nan,0,0,nan,0,2,2,3,0,0,2,1,4,+9,0
Wally Szczerbiak,22:20,2,4,.500,1,3,.333,2,2,1.000,0,4,4,1,0,0,1,0,7,+5,0
Anderson Varejao,18:39,0,3,.000,0,0,nan,3,4,.750,1,5,6,0,1,1,1,4,3,+8,0
Daniel Gibson,16:05,2,4,.500,1,3,.333,1,3,.333,0,1,1,0,0,0,0,0,6,+4,0
Sasha Pavlovic,14:28,2,3,.667,1,1,1.000,0,0,nan,1,1,2,2,1,0,1,1,5,+5,0
J.J. Hickson,0:38,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,-3,0
Darnell Jackson,0:38,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-3,0
Tarence Kinsey,0:38,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Team Totals,240,42,76,.553,9,17,.529,9,15,.600,7,25,32,21,11,3,11,16,102,nan,0
Kevin Durant,43:09,9,17,.529,2,3,.667,6,8,.750,0,5,5,1,2,0,4,2,26,-9,1
Russell Westbrook,40:03,7,16,.438,2,3,.667,8,9,.889,2,4,6,11,0,0,5,2,24,+3,1
Jeff Green,35:40,7,15,.467,2,7,.286,0,0,nan,4,6,10,1,1,0,2,2,16,-2,1
Desmond Mason,32:08,1,5,.200,0,0,nan,0,2,.000,1,2,3,2,0,1,2,3,2,-4,1
Nick Collison,27:41,5,5,1.000,0,0,nan,0,0,nan,2,4,6,1,1,0,1,1,10,+5,1
Joe Smith,22:46,3,12,.250,0,0,nan,0,0,nan,4,1,5,3,0,0,0,4,6,-22,1
Earl Watson,17:50,1,3,.333,0,0,nan,0,0,nan,0,1,1,2,0,0,0,1,2,-17,1
Damien Wilkins,13:54,2,5,.400,1,2,.500,0,0,nan,0,1,1,0,1,0,2,0,5,-7,1
Chris Wilcox,6:49,0,1,.000,0,0,nan,0,0,nan,1,3,4,0,0,0,0,0,0,-2,1
240,42,76,.553,9,17,.529,9,15,.600,7,25,32,21,11,3,11,16,102,nan,240,1
