Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,40:53,8,19,.421,1,4,.250,1,3,.333,1,4,5,7,2,2,3,1,18,-4,0
Kyrie Irving,34:24,11,18,.611,4,5,.800,2,2,1.000,0,1,1,4,2,1,6,3,28,-14,0
Tristan Thompson,32:20,3,7,.429,0,0,nan,4,5,.800,1,4,5,1,1,1,1,2,10,-12,0
Kevin Love,30:39,5,12,.417,0,1,.000,5,5,1.000,1,11,12,0,3,0,2,0,15,-9,0
Jordan McRae,27:17,2,9,.222,1,4,.250,1,1,1.000,2,0,2,0,0,0,1,1,6,+4,0
Kyle Korver,25:42,3,3,1.000,2,2,1.000,0,0,nan,0,1,1,0,1,1,2,2,8,-7,0
Derrick Williams,21:34,3,3,1.000,0,0,nan,6,8,.750,0,0,0,1,0,0,1,3,12,+2,0
Channing Frye,14:33,2,6,.333,1,4,.250,2,2,1.000,0,6,6,1,0,1,0,0,7,+2,0
Kay Felder,5:35,0,0,nan,0,0,nan,2,2,1.000,0,0,0,0,0,0,0,0,2,-5,0
Richard Jefferson,4:49,0,1,.000,0,0,nan,0,2,.000,0,2,2,0,0,0,0,2,0,-4,0
James Jones,1:07,1,1,1.000,1,1,1.000,0,0,nan,0,1,1,0,0,0,0,0,3,+1,0
DeAndre Liggins,1:07,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,0
Iman Shumpert,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,79,.481,10,21,.476,23,30,.767,5,30,35,14,9,6,16,14,109,nan,0
Andre Roberson,41:28,4,8,.500,0,1,.000,0,1,.000,2,5,7,1,1,2,1,3,8,+7,1
Steven Adams,39:13,9,14,.643,0,0,nan,2,3,.667,9,4,13,1,1,2,4,3,20,+6,1
Victor Oladipo,36:00,9,17,.529,2,6,.333,3,4,.750,0,7,7,3,2,0,0,2,23,+5,1
Russell Westbrook,35:23,11,27,.407,2,6,.333,5,5,1.000,1,11,12,11,4,0,7,4,29,+3,1
Domantas Sabonis,20:34,4,9,.444,0,1,.000,0,0,nan,0,2,2,0,0,0,1,4,8,0,1
Joffrey Lauvergne,20:31,2,8,.250,0,2,.000,0,0,nan,3,1,4,3,0,0,0,0,4,+7,1
Jerami Grant,16:40,1,2,.500,0,0,nan,0,0,nan,2,0,2,0,0,1,0,2,2,+3,1
Cameron Payne,12:37,6,12,.500,3,5,.600,0,0,nan,0,1,1,2,1,0,0,3,15,+6,1
Alex Abrines,9:26,1,2,.500,0,1,.000,0,0,nan,0,1,1,3,1,0,0,2,2,+6,1
Anthony Morrow,8:08,3,7,.429,1,5,.200,0,0,nan,0,2,2,0,0,0,0,0,7,+2,1
Nick Collison,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Semaj Christon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kyle Singler,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,79,.481,10,21,.476,23,30,.767,5,30,35,14,9,6,16,14,109,nan,240,1
