Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Zydrunas Ilgauskas,39:06,11,18,.611,0,0,nan,3,3,1.000,4,2,6,1,0,0,1,4,25,+13,0
LeBron James,35:55,9,21,.429,0,2,.000,4,8,.500,1,4,5,8,6,1,5,3,22,+11,0
Drew Gooden,30:32,6,15,.400,0,1,.000,6,8,.750,4,12,16,1,1,1,4,0,18,+7,0
Larry Hughes,27:30,5,9,.556,1,2,.500,1,2,.500,0,0,0,2,1,0,0,2,12,-2,0
Daniel Gibson,21:21,2,5,.400,1,4,.250,0,0,nan,0,1,1,2,1,0,1,4,5,+6,0
Devin Brown,31:00,4,7,.571,0,2,.000,0,2,.000,3,1,4,1,0,0,1,3,8,+8,0
Damon Jones,22:43,3,5,.600,1,1,1.000,2,2,1.000,0,0,0,1,0,0,2,1,9,+3,0
Ira Newble,15:51,2,3,.667,0,1,.000,0,0,nan,2,6,8,1,1,1,1,3,4,0,0
Cedric Simmons,9:06,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,1,0,0,0,-8,0
Sasha Pavlovic,5:52,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,+3,0
Dwayne Jones,1:05,0,0,nan,0,0,nan,0,2,.000,1,0,1,0,0,0,0,1,0,-1,0
Team Totals,240,42,83,.506,3,13,.231,16,27,.593,15,28,43,17,10,4,15,22,103,nan,0
Corey Maggette,43:04,7,17,.412,1,3,.333,10,11,.909,3,8,11,4,3,1,4,4,25,+2,1
Sam Cassell,38:36,10,19,.526,1,2,.500,7,9,.778,0,3,3,5,1,0,3,1,28,-16,1
Chris Kaman,37:58,10,15,.667,0,0,nan,1,1,1.000,0,9,9,0,0,3,2,1,21,-5,1
Tim Thomas,37:37,4,11,.364,0,4,.000,0,0,nan,2,3,5,4,0,0,1,6,8,-3,1
Quinton Ross,32:21,1,6,.167,0,1,.000,4,4,1.000,2,2,4,0,0,0,1,3,6,-11,1
Ruben Patterson,14:27,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,2,-8,1
Brevin Knight,13:30,0,1,.000,0,0,nan,1,2,.500,0,2,2,3,0,0,2,0,1,+2,1
Paul Davis,12:53,1,3,.333,0,0,nan,0,0,nan,1,2,3,0,0,0,3,3,2,-2,1
Al Thornton,9:15,1,3,.333,0,0,nan,0,0,nan,1,0,1,0,0,0,0,1,2,+3,1
Dan Dickau,0:19,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
240,42,83,.506,3,13,.231,16,27,.593,15,28,43,17,10,4,15,22,103,nan,240,1
