Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Damian Lillard,39:10,14,27,.519,4,9,.444,1,1,1.000,1,5,6,6,0,0,4,2,33,-8,0
CJ McCollum,36:19,10,19,.526,4,8,.500,0,0,nan,0,3,3,5,2,0,4,0,24,+4,0
Al-Farouq Aminu,30:59,1,3,.333,1,2,.500,1,2,.500,1,4,5,0,0,1,1,5,4,-5,0
Mason Plumlee,22:13,2,6,.333,0,0,nan,6,10,.600,2,2,4,4,0,1,2,6,10,+5,0
Noah Vonleh,11:08,1,1,1.000,0,0,nan,0,0,nan,1,3,4,0,0,0,0,2,2,+9,0
Allen Crabbe,34:02,6,11,.545,1,3,.333,1,1,1.000,1,2,3,1,0,0,1,3,14,-6,0
Ed Davis,24:51,3,5,.600,0,0,nan,0,2,.000,2,2,4,2,1,0,2,3,6,-8,0
Maurice Harkless,20:08,0,0,nan,0,0,nan,0,0,nan,0,4,4,1,0,0,1,2,0,-6,0
Meyers Leonard,16:26,3,6,.500,1,3,.333,0,0,nan,2,1,3,1,0,0,2,2,7,-1,0
Tim Frazier,4:44,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,0,0,1,0,0,-9,0
Chris Kaman,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Gerald Henderson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Pat Connaughton,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,40,79,.506,11,26,.423,9,16,.563,10,26,36,21,3,2,18,25,100,nan,0
LeBron James,40:20,14,24,.583,1,3,.333,4,4,1.000,1,9,10,3,2,3,2,3,33,+7,1
Matthew Dellavedova,36:42,7,12,.583,3,5,.600,0,0,nan,0,3,3,3,1,0,1,4,17,+4,1
Kevin Love,29:54,5,12,.417,0,1,.000,8,10,.800,2,2,4,4,4,0,1,0,18,-2,1
J.R. Smith,25:07,3,9,.333,2,4,.500,0,0,nan,1,1,2,2,2,0,0,2,8,+7,1
Timofey Mozgov,7:01,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-12,1
Jared Cunningham,34:32,2,3,.667,1,2,.500,2,4,.500,0,1,1,0,1,0,0,3,7,+7,1
Mo Williams,21:26,5,10,.500,1,3,.333,2,2,1.000,0,2,2,2,0,0,2,1,13,-2,1
Richard Jefferson,19:40,3,6,.500,1,3,.333,0,0,nan,0,0,0,2,0,0,0,2,7,+8,1
Tristan Thompson,19:16,1,3,.333,0,0,nan,0,0,nan,1,5,6,0,0,0,1,2,2,+8,1
Anderson Varejao,6:02,0,0,nan,0,0,nan,0,0,nan,1,1,2,2,0,1,1,1,0,0,1
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,40,79,.506,11,26,.423,9,16,.563,10,26,36,21,3,2,18,25,100,nan,240,1
