Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Amar'e Stoudemire,40:06,8,14,.571,0,0,nan,0,0,nan,2,8,10,3,0,1,2,4,16,+4,0
Carmelo Anthony,36:36,10,22,.455,1,4,.250,8,9,.889,3,6,9,2,1,1,3,2,29,+11,0
Chauncey Billups,34:28,5,11,.455,3,7,.429,3,4,.750,0,4,4,2,2,0,5,3,16,+5,0
Shawne Williams,27:32,1,4,.250,0,2,.000,4,4,1.000,0,3,3,4,0,1,0,4,6,+4,0
Landry Fields,27:18,1,8,.125,1,4,.250,2,2,1.000,1,5,6,0,0,0,1,0,5,-3,0
Henry Walker,25:08,3,7,.429,2,6,.333,2,2,1.000,0,7,7,1,1,0,2,0,10,+22,0
Anthony Carter,18:54,2,6,.333,0,2,.000,0,0,nan,0,1,1,2,0,1,1,1,4,-4,0
Toney Douglas,14:44,1,7,.143,1,5,.200,2,2,1.000,1,0,1,3,1,0,1,1,5,0,0
Ronny Turiaf,11:55,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,1,1,3,0,-10,0
Renaldo Balkman,3:19,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,1,0,0,2,0,-4,0
Team Totals,240,31,80,.388,8,30,.267,21,23,.913,8,35,43,17,6,5,16,20,91,nan,0
Chris Bosh,40:30,8,15,.533,0,0,nan,4,4,1.000,2,10,12,3,2,1,3,3,20,0,1
Dwyane Wade,40:17,5,15,.333,0,3,.000,2,3,.667,1,6,7,9,3,0,5,4,12,0,1
LeBron James,39:08,10,20,.500,1,5,.200,6,8,.750,0,7,7,5,3,1,5,2,27,-3,1
Mario Chalmers,24:56,2,7,.286,2,4,.500,1,2,.500,0,2,2,0,1,0,2,2,7,+12,1
Erick Dampier,17:25,2,3,.667,0,0,nan,1,2,.500,0,2,2,2,0,0,0,1,5,+16,1
Joel Anthony,30:22,1,1,1.000,0,0,nan,1,2,.500,3,3,6,1,0,0,0,1,3,-17,1
Mike Miller,26:52,3,6,.500,3,5,.600,1,1,1.000,0,4,4,0,0,0,2,4,10,-22,1
Eddie House,14:02,1,5,.200,0,3,.000,0,0,nan,0,1,1,0,0,0,0,1,2,-5,1
James Jones,6:28,0,2,.000,0,2,.000,0,0,nan,0,1,1,0,0,1,1,0,0,-6,1
240,31,80,.388,8,30,.267,21,23,.913,8,35,43,17,6,5,16,20,91,nan,240,1
