Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Paul George,41:17,8,18,.444,5,10,.500,8,10,.800,0,8,8,2,2,1,1,3,29,-28,0
Lance Stephenson,36:28,4,9,.444,3,6,.500,0,0,nan,0,4,4,1,0,0,2,3,11,-21,0
George Hill,36:01,4,11,.364,0,3,.000,1,3,.333,1,5,6,3,2,0,2,0,9,-28,0
David West,33:40,8,11,.727,0,1,.000,0,0,nan,0,4,4,1,0,0,3,6,16,-25,0
Roy Hibbert,31:54,1,3,.333,0,0,nan,6,6,1.000,3,1,4,3,0,1,2,4,8,-22,0
C.J. Watson,18:58,1,2,.500,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,2,-5,0
Chris Copeland,16:45,2,6,.333,1,3,.333,1,1,1.000,0,0,0,0,0,0,0,1,6,+7,0
Luis Scola,6:58,1,4,.250,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,-13,0
Rasual Butler,6:43,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,+3,0
Donald Sloan,4:33,1,3,.333,1,2,.500,2,4,.500,0,0,0,3,1,0,1,0,5,+4,0
Lavoy Allen,4:33,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+4,0
Ian Mahinmi,2:10,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,0
Evan Turner,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,32,69,.464,10,25,.400,18,24,.750,4,24,28,14,5,2,11,17,92,nan,0
Mario Chalmers,31:50,2,6,.333,0,1,.000,0,0,nan,1,1,2,4,1,0,2,3,4,+11,1
LeBron James,31:39,8,12,.667,0,0,nan,9,9,1.000,1,3,4,6,1,1,2,1,25,+27,1
Chris Bosh,28:51,10,14,.714,1,2,.500,4,6,.667,3,5,8,0,1,2,0,3,25,+18,1
Rashard Lewis,25:28,5,11,.455,3,7,.429,0,0,nan,0,2,2,0,1,1,0,1,13,+23,1
Dwyane Wade,25:09,6,12,.500,1,3,.333,0,0,nan,0,6,6,6,2,0,0,2,13,+18,1
Ray Allen,26:38,1,4,.250,1,3,.333,0,0,nan,0,1,1,2,0,0,2,3,3,+14,1
Shane Battier,21:47,2,3,.667,2,3,.667,2,2,1.000,0,0,0,0,0,0,2,3,8,+3,1
Chris Andersen,12:35,4,4,1.000,0,0,nan,1,2,.500,2,8,10,0,0,0,0,1,9,+7,1
Norris Cole,12:22,0,2,.000,0,2,.000,2,2,1.000,0,0,0,2,0,0,1,1,2,+17,1
Toney Douglas,8:01,2,2,1.000,2,2,1.000,0,0,nan,1,0,1,3,0,0,0,1,6,-5,1
Udonis Haslem,6:34,3,3,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,2,6,0,1
James Jones,4:33,1,3,.333,1,3,.333,0,0,nan,0,1,1,0,0,0,0,0,3,-4,1
Greg Oden,4:33,0,0,nan,0,0,nan,0,0,nan,0,1,1,1,1,0,0,1,0,-4,1
240,32,69,.464,10,25,.400,18,24,.750,4,24,28,14,5,2,11,17,92,nan,240,1
