Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,44:08,8,24,.333,2,7,.286,5,5,1.000,0,1,1,5,1,0,3,3,23,+5,0
LeBron James,42:04,12,18,.667,6,8,.750,2,5,.400,0,7,7,17,2,2,6,6,32,0,0
Kevin Love,41:43,11,17,.647,6,10,.600,11,11,1.000,4,8,12,3,3,0,4,3,39,+6,0
Tristan Thompson,41:21,10,13,.769,0,0,nan,2,4,.500,6,6,12,2,0,0,0,1,22,+6,0
Iman Shumpert,23:36,0,2,.000,0,1,.000,0,0,nan,0,2,2,0,0,0,0,3,0,+4,0
Kyle Korver,30:19,4,9,.444,4,8,.500,1,1,1.000,1,2,3,2,0,0,4,4,13,-3,0
Richard Jefferson,21:18,2,4,.500,0,1,.000,2,2,1.000,1,2,3,1,0,0,0,1,6,+8,0
Channing Frye,11:39,2,4,.500,1,3,.333,0,0,nan,0,4,4,1,0,0,2,4,5,-1,0
Kay Felder,8:52,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,1,0,1,1,0,0,0
Jordan McRae,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
DeAndre Liggins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,265,49,92,.533,19,38,.500,23,28,.821,12,34,46,31,7,2,20,26,140,nan,0
Bradley Beal,45:20,16,28,.571,6,14,.429,3,3,1.000,0,5,5,8,0,0,0,1,41,-7,1
Otto Porter,45:20,8,11,.727,5,7,.714,4,5,.800,0,6,6,2,2,1,2,3,25,-14,1
John Wall,44:28,8,19,.421,0,3,.000,6,6,1.000,0,4,4,12,1,0,6,2,22,-5,1
Marcin Gortat,37:55,6,13,.462,0,0,nan,4,4,1.000,5,3,8,3,0,3,1,5,16,-7,1
Markieff Morris,30:06,6,12,.500,0,2,.000,3,4,.750,1,5,6,2,1,0,2,6,15,0,1
Kelly Oubre,28:17,4,10,.400,1,3,.333,2,2,1.000,3,4,7,0,4,0,0,6,11,+9,1
Jason Smith,15:57,2,4,.500,0,0,nan,1,2,.500,2,3,5,0,0,1,0,1,5,+1,1
Tomas Satoransky,11:40,0,1,.000,0,0,nan,0,0,nan,0,1,1,1,1,0,0,1,0,-7,1
Trey Burke,5:57,0,1,.000,0,0,nan,0,0,nan,0,1,1,1,0,0,1,0,0,+5,1
Marcus Thornton,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Sheldon Mac,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Daniel Ochefu,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Andrew Nicholson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
265,49,92,.533,19,38,.500,23,28,.821,12,34,46,31,7,2,20,26,140,nan,265,1
