Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:45,18,28,.643,5,8,.625,5,5,1.000,0,7,7,8,1,0,1,1,46,-5,0
Zydrunas Ilgauskas,35:56,11,20,.550,0,0,nan,4,4,1.000,6,6,12,2,0,0,3,3,26,-19,0
Eric Snow,34:50,3,7,.429,0,0,nan,0,0,nan,1,1,2,4,0,0,1,3,6,-18,0
Damon Jones,33:40,2,4,.500,1,3,.333,0,0,nan,0,2,2,1,0,0,0,0,5,-19,0
Drew Gooden,20:25,4,6,.667,0,0,nan,4,5,.800,2,4,6,1,0,0,0,0,12,-10,0
Donyell Marshall,26:17,3,11,.273,1,5,.200,0,0,nan,3,6,9,2,0,1,2,2,7,0,0
Mike Wilks,19:06,2,3,.667,0,0,nan,0,0,nan,1,1,2,3,0,0,1,1,4,+10,0
Luke Jackson,18:36,0,7,.000,0,3,.000,0,0,nan,1,1,2,1,0,0,3,3,0,+6,0
Ira Newble,6:37,0,3,.000,0,1,.000,0,0,nan,0,2,2,0,0,0,0,0,0,+8,0
Anderson Varejao,0:50,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Team Totals,240,43,89,.483,7,20,.350,13,14,.929,14,30,44,22,1,1,11,13,106,nan,0
Shawn Marion,45:42,12,21,.571,0,3,.000,1,2,.500,3,9,12,1,1,3,1,4,25,+11,1
Raja Bell,43:04,9,14,.643,5,6,.833,0,0,nan,1,3,4,2,1,0,1,2,23,+6,1
Steve Nash,36:04,6,13,.462,3,4,.750,5,6,.833,1,2,3,15,1,0,0,0,20,+11,1
Kurt Thomas,34:32,2,8,.250,0,0,nan,1,2,.500,1,7,8,2,0,1,0,2,5,+15,1
Boris Diaw,32:32,8,11,.727,0,0,nan,2,2,1.000,0,1,1,6,2,0,0,2,18,+13,1
Leandro Barbosa,19:00,3,7,.429,0,0,nan,1,2,.500,0,0,0,0,0,0,0,1,7,-4,1
Eddie House,18:40,7,10,.700,3,4,.750,0,0,nan,1,3,4,0,0,0,2,2,17,+3,1
James Jones,10:26,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,-10,1
240,43,89,.483,7,20,.350,13,14,.929,14,30,44,22,1,1,11,13,106,nan,240,1
