Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Norris Cole,35:46,3,10,.300,0,0,nan,2,2,1.000,1,6,7,5,1,0,1,3,8,+14,0
LeBron James,31:55,13,18,.722,0,0,nan,4,4,1.000,1,3,4,7,1,1,3,1,30,+7,0
Shane Battier,24:41,1,1,1.000,1,1,1.000,2,2,1.000,0,3,3,0,1,2,0,1,5,-2,0
Dwyane Wade,22:58,1,7,.143,0,0,nan,2,4,.500,0,2,2,3,0,1,4,3,4,-3,0
Chris Bosh,15:34,3,4,.750,1,2,.500,0,0,nan,0,3,3,0,0,0,2,5,7,-1,0
Rashard Lewis,33:15,3,7,.429,1,3,.333,2,2,1.000,2,7,9,0,0,0,1,1,9,+21,0
Chris Andersen,23:52,2,2,1.000,0,0,nan,6,6,1.000,0,7,7,1,1,2,1,2,10,+15,0
Michael Beasley,23:19,7,14,.500,1,4,.250,0,0,nan,1,2,3,1,1,0,1,3,15,+18,0
Roger Mason,20:06,2,5,.400,2,5,.400,3,3,1.000,0,4,4,1,0,0,2,2,9,+9,0
Joel Anthony,8:34,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,2,0,1,0,+2,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Mario Chalmers,Player Suspended,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,35,69,.507,6,15,.400,21,23,.913,6,37,43,18,5,8,15,22,97,nan,0
Josh McRoberts,36:40,3,10,.300,0,6,.000,0,0,nan,3,4,7,8,1,0,2,1,6,-4,1
Kemba Walker,33:47,7,18,.389,3,5,.600,5,6,.833,0,3,3,2,1,1,1,1,22,-15,1
Gerald Henderson,32:34,4,12,.333,1,3,.333,4,5,.800,0,7,7,2,1,0,1,3,13,0,1
Michael Kidd-Gilchrist,25:36,3,8,.375,0,0,nan,2,2,1.000,3,2,5,0,1,0,1,3,8,-3,1
Bismack Biyombo,20:53,1,2,.500,0,0,nan,2,2,1.000,2,6,8,0,0,0,0,2,4,-13,1
Anthony Tolliver,31:40,1,9,.111,1,7,.143,0,0,nan,1,2,3,4,0,1,1,3,3,-9,1
Jeffery Taylor,30:14,5,14,.357,2,4,.500,2,5,.400,1,0,1,1,1,0,0,4,14,-19,1
Ramon Sessions,21:49,5,8,.625,1,2,.500,0,0,nan,0,2,2,3,0,1,1,1,11,-11,1
Cody Zeller,6:47,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,2,0,-6,1
James Southerland,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ben Gordon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jannero Pargo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jeff Adrien,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,35,69,.507,6,15,.400,21,23,.913,6,37,43,18,5,8,15,22,97,nan,240,1
