Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kevin Love,36:20,4,16,.250,0,5,.000,0,2,.000,1,13,14,1,2,0,1,2,8,+16,0
Tristan Thompson,34:39,4,7,.571,0,0,nan,1,6,.167,2,5,7,0,1,1,0,1,9,+5,0
LeBron James,34:23,13,24,.542,1,3,.333,7,8,.875,3,3,6,2,2,1,5,2,34,+3,0
Matthew Dellavedova,29:15,1,5,.200,0,1,.000,2,2,1.000,1,6,7,5,2,0,2,2,4,+16,0
J.R. Smith,25:40,4,11,.364,1,6,.167,2,2,1.000,0,2,2,3,2,0,0,1,11,+5,0
Iman Shumpert,31:04,7,13,.538,2,5,.400,0,0,nan,1,2,3,2,2,0,0,1,16,-1,0
Mo Williams,18:45,3,4,.750,0,0,nan,1,2,.500,0,1,1,4,1,0,3,2,7,-10,0
Timofey Mozgov,15:15,2,5,.400,0,1,.000,0,0,nan,1,3,4,0,0,0,1,4,4,-3,0
Richard Jefferson,12:36,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,1,0,1,0,-4,0
Jared Cunningham,1:52,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
James Jones,0:11,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,0
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,86,.442,4,22,.182,13,22,.591,9,35,44,17,12,3,12,16,93,nan,0
Gary Harris,32:33,5,13,.385,1,6,.167,1,2,.500,1,6,7,2,2,0,2,2,12,+1,1
Kenneth Faried,27:54,4,8,.500,0,0,nan,1,2,.500,3,5,8,0,1,0,0,3,9,+1,1
Joffrey Lauvergne,24:19,7,12,.583,0,2,.000,0,0,nan,3,4,7,3,1,0,4,1,14,-15,1
Jameer Nelson,23:52,0,6,.000,0,1,.000,0,0,nan,0,4,4,8,1,1,1,2,0,-9,1
Kostas Papanikolaou,21:55,0,3,.000,0,2,.000,0,0,nan,1,4,5,1,0,0,2,2,0,-8,1
Will Barton,34:17,11,20,.550,3,8,.375,4,4,1.000,0,7,7,1,0,2,3,0,29,+1,1
Randy Foye,25:28,3,9,.333,1,3,.333,0,0,nan,0,3,3,2,1,0,1,2,7,+3,1
Nikola Jokic,22:25,4,11,.364,0,0,nan,2,3,.667,2,5,7,1,1,1,2,6,10,+4,1
Darrell Arthur,20:06,3,6,.500,0,1,.000,0,0,nan,1,2,3,0,1,2,1,1,6,-7,1
Mike Miller,7:11,0,1,.000,0,1,.000,0,0,nan,1,0,1,0,0,0,2,0,0,-1,1
J.J. Hickson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Emmanuel Mudiay,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jusuf Nurkic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,86,.442,4,22,.182,13,22,.591,9,35,44,17,12,3,12,16,93,nan,240,1
