Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,46:00,11,23,.478,1,3,.333,8,12,.667,2,0,2,10,3,0,2,2,31,-8,0
Jeff McInnis,42:00,5,13,.385,2,5,.400,1,1,1.000,1,1,2,5,2,0,0,2,13,-5,0
Drew Gooden,38:00,5,10,.500,0,0,nan,0,0,nan,4,8,12,0,0,0,1,3,10,-11,0
Zydrunas Ilgauskas,37:00,9,19,.474,0,0,nan,5,8,.625,2,4,6,0,1,0,2,4,23,-7,0
Sasha Pavlovic,18:00,1,5,.200,0,1,.000,0,0,nan,0,1,1,0,0,0,1,4,2,-15,0
Eric Snow,26:00,2,6,.333,1,2,.500,0,0,nan,1,3,4,0,1,0,0,3,5,-8,0
Robert Traylor,24:00,1,4,.250,0,1,.000,0,0,nan,1,1,2,2,0,0,0,5,2,-5,0
Lucious Harris,5:00,1,1,1.000,0,0,nan,0,1,.000,0,0,0,0,0,0,0,0,2,-1,0
Scott Williams,4:00,0,2,.000,0,0,nan,0,0,nan,0,1,1,0,1,0,0,0,0,0,0
Team Totals,240,35,83,.422,4,12,.333,14,22,.636,11,19,30,17,8,0,6,23,88,nan,0
Udonis Haslem,41:00,3,6,.500,0,0,nan,3,4,.750,4,7,11,3,1,0,5,3,9,+8,1
Dwyane Wade,36:00,6,11,.545,0,0,nan,8,10,.800,0,5,5,3,1,1,4,1,20,+1,1
Eddie Jones,35:00,7,12,.583,4,6,.667,4,4,1.000,0,3,3,2,0,1,3,2,22,+9,1
Shaquille O'Neal,33:00,11,21,.524,0,0,nan,4,9,.444,7,5,12,3,0,2,1,4,26,+19,1
Damon Jones,29:00,0,0,nan,0,0,nan,0,0,nan,0,3,3,3,0,0,2,2,0,+3,1
Michael Doleac,22:00,2,6,.333,0,1,.000,0,0,nan,1,6,7,2,0,1,1,3,4,-3,1
Keyon Dooling,19:00,6,8,.750,1,2,.500,0,1,.000,0,3,3,1,0,1,1,1,13,+9,1
Rasual Butler,16:00,2,6,.333,1,2,.500,1,1,1.000,0,1,1,0,0,1,0,0,6,+4,1
Shandon Anderson,9:00,0,1,.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,3,0,+10,1
240,35,83,.422,4,12,.333,14,22,.636,11,19,30,17,8,0,6,23,88,nan,240,1
