Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,38:45,11,22,.500,3,10,.300,5,6,.833,0,1,1,4,1,0,2,0,30,+8,0
Tristan Thompson,37:21,6,8,.750,0,0,nan,6,8,.750,7,8,15,0,1,0,2,5,18,+12,0
LeBron James,36:33,8,19,.421,1,5,.200,8,9,.889,4,7,11,6,0,0,5,1,25,+16,0
Kevin Love,34:58,4,13,.308,2,8,.250,7,7,1.000,1,9,10,3,2,1,4,3,17,+19,0
J.R. Smith,28:01,6,13,.462,3,9,.333,0,0,nan,2,3,5,0,1,0,0,5,15,-2,0
Matthew Dellavedova,24:36,2,6,.333,2,4,.500,1,1,1.000,0,0,0,1,0,0,0,2,7,+1,0
Iman Shumpert,18:39,1,4,.250,1,3,.333,1,2,.500,0,5,5,2,0,0,0,2,4,+6,0
Richard Jefferson,11:04,0,2,.000,0,2,.000,1,2,.500,1,1,2,1,0,0,0,2,1,-9,0
Channing Frye,10:03,1,3,.333,1,3,.333,0,0,nan,0,2,2,0,0,0,0,1,3,-6,0
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jordan McRae,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Timofey Mozgov,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,39,90,.433,13,44,.295,29,35,.829,15,36,51,17,5,1,13,21,120,nan,0
Rudy Gay,41:20,7,13,.538,2,4,.500,3,4,.750,0,6,6,3,3,0,1,3,19,-7,1
Darren Collison,39:02,5,12,.417,2,3,.667,3,3,1.000,2,3,5,8,2,1,1,3,15,-5,1
Rajon Rondo,37:12,5,14,.357,1,3,.333,0,0,nan,0,3,3,6,0,0,1,0,11,-17,1
DeMarcus Cousins,36:03,8,22,.364,1,6,.167,12,18,.667,2,9,11,2,2,0,4,5,29,-11,1
Quincy Acy,21:15,3,5,.600,0,1,.000,2,2,1.000,0,4,4,0,0,1,0,3,8,-6,1
Omri Casspi,22:45,6,9,.667,1,2,.500,0,0,nan,0,1,1,0,0,0,2,3,13,+3,1
Willie Cauley-Stein,11:38,2,2,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,4,4,+1,1
Caron Butler,10:53,2,4,.500,1,2,.500,2,3,.667,0,2,2,1,0,0,0,3,7,-2,1
Kosta Koufos,10:49,2,2,1.000,0,0,nan,1,2,.500,1,3,4,0,1,0,0,2,5,+3,1
James Anderson,9:03,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,1,0,-4,1
Marco Belinelli,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ben McLemore,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Seth Curry,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,39,90,.433,13,44,.295,29,35,.829,15,36,51,17,5,1,13,21,120,nan,240,1
