Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,48:00,12,24,.500,3,8,.375,8,11,.727,0,15,15,9,0,2,8,4,35,+8,0
J.R. Smith,42:26,3,8,.375,3,8,.375,3,5,.600,0,4,4,0,1,1,1,2,12,+14,0
Jeff Green,41:54,7,14,.500,2,9,.222,3,4,.750,0,8,8,1,0,1,0,2,19,+7,0
George Hill,38:02,2,6,.333,0,2,.000,2,2,1.000,0,2,2,2,1,0,2,3,6,+24,0
Tristan Thompson,34:51,4,4,1.000,0,0,nan,2,3,.667,1,8,9,1,0,0,0,1,10,+14,0
Kyle Korver,17:36,1,6,.167,1,6,.167,0,0,nan,0,1,1,2,0,0,0,4,3,-5,0
Jordan Clarkson,9:20,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-13,0
Larry Nance,7:51,1,2,.500,0,1,.000,0,0,nan,1,1,2,0,0,0,1,4,2,-9,0
Cedi Osman,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jose Calderon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kendrick Perkins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Rodney Hood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,30,66,.455,9,35,.257,18,25,.720,2,39,41,15,2,4,12,21,87,nan,0
Jayson Tatum,42:09,9,17,.529,2,6,.333,4,4,1.000,0,7,7,1,1,0,4,6,24,-17,1
Al Horford,40:11,7,12,.583,0,1,.000,3,3,1.000,0,4,4,3,1,0,0,2,17,-2,1
Jaylen Brown,38:56,5,18,.278,3,12,.250,0,0,nan,1,5,6,1,1,0,1,2,13,-11,1
Terry Rozier,36:16,2,14,.143,0,10,.000,0,0,nan,0,4,4,4,1,0,0,3,4,-6,1
Aron Baynes,18:48,0,0,nan,0,0,nan,3,4,.750,3,2,5,0,0,0,0,2,3,-7,1
Marcus Morris,32:50,5,14,.357,2,6,.333,2,4,.500,4,8,12,2,1,0,0,3,14,+1,1
Marcus Smart,30:50,1,10,.100,0,4,.000,2,4,.500,3,1,4,7,1,0,0,2,4,+2,1
Shane Larkin,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Semi Ojeleye,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Greg Monroe,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Guerschon Yabusele,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Abdel Nader,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,30,66,.455,9,35,.257,18,25,.720,2,39,41,15,2,4,12,21,87,nan,240,1
