Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Al Jefferson,41:15,10,22,.455,0,0,nan,2,2,1.000,7,3,10,2,1,1,1,3,22,-5,0
Corey Brewer,38:39,5,10,.500,0,0,nan,5,5,1.000,1,3,4,2,4,0,1,3,15,0,0
Sebastian Telfair,37:46,4,11,.364,3,7,.429,0,0,nan,0,3,3,2,0,1,2,3,11,-7,0
Randy Foye,33:32,1,9,.111,0,1,.000,2,2,1.000,0,4,4,2,1,0,3,3,4,-7,0
Ryan Gomes,33:07,6,16,.375,1,6,.167,0,0,nan,3,4,7,1,0,1,2,1,13,-2,0
Rashad McCants,27:37,4,11,.364,3,5,.600,0,0,nan,2,1,3,3,0,1,2,3,11,-2,0
Craig Smith,17:35,4,5,.800,0,0,nan,0,2,.000,2,6,8,1,0,0,2,3,8,-10,0
Marko Jaric,6:26,0,2,.000,0,0,nan,0,0,nan,0,0,0,1,1,0,0,2,0,-8,0
Chris Richard,4:04,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,1,0,+1,0
Team Totals,240,34,87,.391,7,19,.368,9,11,.818,16,24,40,14,7,4,13,22,84,nan,0
LeBron James,43:35,11,22,.500,1,4,.250,7,9,.778,2,6,8,13,2,0,3,2,30,+12,1
Delonte West,41:35,5,10,.500,1,4,.250,1,2,.500,0,3,3,5,1,2,1,3,12,+6,1
Devin Brown,38:39,5,10,.500,0,0,nan,3,4,.750,0,4,4,2,2,1,2,0,13,+8,1
Ben Wallace,28:46,4,5,.800,0,0,nan,0,0,nan,4,5,9,0,0,2,0,0,8,+10,1
Zydrunas Ilgauskas,24:40,4,8,.500,0,0,nan,2,4,.500,3,3,6,1,0,4,2,2,10,+15,1
Anderson Varejao,23:23,2,8,.250,0,1,.000,0,0,nan,0,7,7,0,1,1,1,0,4,-4,1
Damon Jones,19:07,4,9,.444,2,6,.333,1,1,1.000,0,0,0,1,0,0,0,0,11,+5,1
Joe Smith,17:24,1,2,.500,0,0,nan,0,0,nan,0,3,3,1,0,0,1,1,2,+8,1
Dwayne Jones,1:04,0,0,nan,0,0,nan,2,2,1.000,0,0,0,0,0,0,0,0,2,-7,1
Billy Thomas,1:04,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-7,1
Kaniel Dickens,0:43,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-6,1
240,34,87,.391,7,19,.368,9,11,.818,16,24,40,14,7,4,13,22,84,nan,240,1
