Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Carmelo Anthony,44:03,4,17,.235,1,4,.250,4,5,.800,3,2,5,6,2,1,1,2,13,0,0
J.R. Smith,42:40,11,28,.393,10,22,.455,0,0,nan,0,5,5,3,2,0,2,5,32,-5,0
Tyson Chandler,34:13,4,7,.571,0,0,nan,2,2,1.000,3,8,11,0,0,0,1,1,10,+6,0
Raymond Felton,30:44,6,12,.500,2,5,.400,1,2,.500,1,1,2,5,4,0,3,4,15,+10,0
Amar'e Stoudemire,29:41,5,9,.556,0,0,nan,2,2,1.000,2,3,5,1,1,1,2,3,12,-11,0
Iman Shumpert,28:18,3,7,.429,2,6,.333,1,2,.500,6,2,8,2,1,0,0,4,9,-6,0
Pablo Prigioni,16:56,0,1,.000,0,1,.000,0,0,nan,0,1,1,1,0,0,1,2,0,-21,0
Tim Hardaway,12:04,0,7,.000,0,4,.000,0,0,nan,0,1,1,0,0,0,0,3,0,-26,0
Shannon Brown,0:21,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Cole Aldrich,0:20,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Jeremy Tyler,0:20,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Toure' Murry,0:20,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,33,88,.375,15,42,.357,10,13,.769,15,23,38,18,10,2,10,24,91,nan,0
LeBron James,42:47,13,22,.591,3,7,.429,9,12,.750,0,5,5,6,1,0,5,0,38,+2,1
Chris Bosh,31:45,5,7,.714,1,3,.333,3,4,.750,2,5,7,0,0,0,3,2,14,-10,1
Mario Chalmers,30:02,4,7,.571,2,3,.667,5,6,.833,0,4,4,4,1,0,1,2,15,+12,1
Udonis Haslem,28:15,2,4,.500,0,0,nan,2,2,1.000,3,8,11,2,0,0,2,3,6,+10,1
Toney Douglas,24:45,2,5,.400,0,2,.000,1,2,.500,1,2,3,3,0,0,1,3,5,-7,1
Shane Battier,31:17,2,2,1.000,2,2,1.000,0,2,.000,1,2,3,1,3,0,3,3,6,+11,1
Ray Allen,28:56,4,10,.400,4,9,.444,0,0,nan,0,1,1,1,1,0,1,1,12,+15,1
Norris Cole,16:30,1,2,.500,0,0,nan,0,0,nan,0,1,1,5,0,0,0,1,2,+17,1
Rashard Lewis,5:43,1,2,.500,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,2,4,+5,1
Justin Hamilton,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Michael Beasley,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Chris Andersen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,33,88,.375,15,42,.357,10,13,.769,15,23,38,18,10,2,10,24,91,nan,240,1
