Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Gilbert Arenas,46:52,10,24,.417,3,8,.375,7,11,.636,1,5,6,6,4,1,2,1,30,+7,0
Jared Jeffries,37:07,2,11,.182,0,1,.000,0,0,nan,3,3,6,2,0,3,3,2,4,-3,0
Antawn Jamison,37:02,7,14,.500,3,4,.750,4,5,.800,0,7,7,1,2,0,3,4,21,-8,0
Caron Butler,35:21,9,19,.474,2,5,.400,1,2,.500,3,6,9,1,2,1,1,6,21,+7,0
Brendan Haywood,29:25,1,1,1.000,0,0,nan,3,4,.750,1,0,1,2,1,0,2,4,5,-12,0
Antonio Daniels,36:41,2,7,.286,0,1,.000,2,3,.667,1,4,5,1,0,0,0,1,6,+16,0
Michael Ruffin,14:42,0,0,nan,0,0,nan,0,0,nan,2,4,6,0,1,0,0,1,0,+11,0
Billy Thomas,2:50,0,2,.000,0,1,.000,2,4,.500,0,0,0,0,0,0,0,1,2,+7,0
Team Totals,240,31,78,.397,8,20,.400,19,29,.655,11,29,40,13,10,5,11,20,89,nan,0
Larry Hughes,43:34,5,16,.313,1,3,.333,5,8,.625,1,3,4,2,4,0,0,3,16,+2,1
LeBron James,43:28,7,25,.280,1,6,.167,11,15,.733,2,7,9,2,2,3,10,5,26,-2,1
Drew Gooden,37:45,11,12,.917,0,0,nan,2,2,1.000,5,11,16,2,1,2,3,3,24,+10,1
Eric Snow,33:08,2,6,.333,0,0,nan,0,0,nan,0,5,5,4,1,0,0,4,4,+13,1
Zydrunas Ilgauskas,29:40,3,13,.231,0,0,nan,3,4,.750,5,2,7,2,0,4,1,2,9,+13,1
Donyell Marshall,17:02,1,3,.333,1,2,.500,0,0,nan,0,0,0,1,0,0,1,0,3,-15,1
Ronald Murray,17:01,1,8,.125,0,1,.000,0,0,nan,0,3,3,0,0,0,0,1,2,-25,1
Anderson Varejao,11:19,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,1,1,4,0,-18,1
Damon Jones,7:10,0,0,nan,0,0,nan,0,0,nan,0,2,2,1,0,0,0,0,0,-3,1
240,31,78,.397,8,20,.400,19,29,.655,11,29,40,13,10,5,11,20,89,nan,240,1
