Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwyane Wade,38:46,11,17,.647,1,1,1.000,0,2,.000,1,5,6,7,3,0,3,1,23,+17,0
LeBron James,35:48,7,14,.500,0,4,.000,5,9,.556,0,8,8,4,0,0,2,2,19,0,0
Chris Bosh,31:07,9,18,.500,0,2,.000,5,6,.833,4,7,11,2,1,0,0,3,23,+7,0
Mario Chalmers,30:58,3,7,.429,1,3,.333,0,0,nan,1,5,6,7,2,0,2,1,7,+3,0
Shane Battier,16:52,1,5,.200,1,5,.200,0,0,nan,0,2,2,1,0,0,0,2,3,-2,0
Norris Cole,28:50,3,6,.500,1,2,.500,0,0,nan,0,4,4,3,1,0,2,2,7,+12,0
Ray Allen,21:26,4,5,.800,4,5,.800,0,0,nan,0,2,2,2,1,1,0,1,12,-5,0
Rashard Lewis,19:20,1,5,.200,1,5,.200,0,0,nan,1,0,1,2,1,0,1,3,3,-1,0
Udonis Haslem,8:33,1,2,.500,0,0,nan,0,0,nan,0,2,2,1,0,0,1,3,2,-1,0
Chris Andersen,8:20,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,1,1,2,2,0,0
Joel Anthony,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Michael Beasley,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,41,80,.513,9,27,.333,10,17,.588,7,36,43,29,9,2,12,20,101,nan,0
Jodie Meeks,37:33,6,12,.500,4,10,.400,1,2,.500,1,3,4,3,2,0,3,3,17,-1,1
Jordan Farmar,32:30,1,7,.143,0,4,.000,1,2,.500,1,4,5,2,0,0,4,1,3,-5,1
Pau Gasol,28:40,6,12,.500,0,0,nan,1,2,.500,3,10,13,3,1,1,1,1,13,-7,1
Wesley Johnson,26:39,4,10,.400,4,9,.444,0,0,nan,0,2,2,2,0,0,2,4,12,-12,1
Shawne Williams,15:58,1,4,.250,1,4,.250,0,0,nan,0,5,5,0,0,0,0,2,3,-5,1
Nick Young,31:37,7,18,.389,4,7,.571,2,2,1.000,1,1,2,1,0,0,2,2,20,+3,1
Xavier Henry,25:57,5,8,.625,0,1,.000,4,7,.571,2,3,5,2,2,0,4,3,14,-6,1
Jordan Hill,24:16,2,6,.333,0,0,nan,5,9,.556,4,6,10,1,3,3,1,1,9,0,1
Ryan Kelly,16:50,1,2,.500,1,1,1.000,1,2,.500,0,1,1,1,0,0,0,2,4,+3,1
Chris Kaman,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Robert Sacre,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Steve Blake,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kendall Marshall,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,41,80,.513,9,27,.333,10,17,.588,7,36,43,29,9,2,12,20,101,nan,240,1
