Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:09,10,30,.333,1,7,.143,4,4,1.000,2,12,14,8,1,2,8,4,25,+5,0
Kyrie Irving,40:42,2,10,.200,0,2,.000,8,8,1.000,0,4,4,2,2,0,1,0,12,+7,0
Timofey Mozgov,38:55,4,5,.800,0,0,nan,7,8,.875,1,8,9,3,0,3,3,5,15,+7,0
Iman Shumpert,32:14,1,8,.125,1,6,.167,2,2,1.000,1,3,4,0,1,1,0,1,5,+7,0
Tristan Thompson,30:19,5,6,.833,0,0,nan,2,2,1.000,1,6,7,0,0,0,0,4,12,0,0
J.R. Smith,26:37,5,10,.500,3,6,.500,0,0,nan,0,3,3,0,0,0,1,0,13,-3,0
Matthew Dellavedova,16:50,1,3,.333,0,2,.000,0,0,nan,0,2,2,3,0,0,1,2,2,-5,0
James Jones,9:31,0,2,.000,0,2,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Kendrick Perkins,1:43,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,1,0,2,-4,0
Mike Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,29,75,.387,5,25,.200,23,24,.958,6,38,44,16,4,6,15,16,86,nan,0
Jimmy Butler,45:25,8,21,.381,3,5,.600,0,0,nan,1,4,5,2,3,1,1,4,19,-6,1
Derrick Rose,41:19,11,23,.478,2,5,.400,7,7,1.000,0,2,2,4,0,0,2,0,31,-1,1
Joakim Noah,37:24,4,12,.333,0,0,nan,0,0,nan,6,9,15,0,2,1,0,2,8,+3,1
Taj Gibson,33:40,2,7,.286,0,0,nan,2,2,1.000,3,5,8,2,0,1,1,3,6,-1,1
Mike Dunleavy,33:16,1,7,.143,1,4,.250,1,1,1.000,1,1,2,1,2,0,2,5,4,-7,1
Nikola Mirotic,18:25,1,9,.111,1,3,.333,0,0,nan,0,3,3,0,0,3,2,4,3,+8,1
Tony Snell,17:06,3,7,.429,1,3,.333,0,0,nan,0,4,4,1,0,0,0,0,7,-7,1
Kirk Hinrich,6:44,1,1,1.000,1,1,1.000,1,2,.500,0,0,0,1,0,0,0,1,4,+2,1
Aaron Brooks,6:41,1,2,.500,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,2,-1,1
Nazr Mohammed,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Doug McDermott,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
E'Twaun Moore,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Cameron Bairstow,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,29,75,.387,5,25,.200,23,24,.958,6,38,44,16,4,6,15,16,86,nan,240,1
