Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Al Horford,32:00,6,13,.462,0,0,nan,0,0,nan,0,6,6,0,0,0,1,1,12,-14,0
Anthony Tolliver,25:05,0,2,.000,0,2,.000,0,0,nan,1,4,5,1,1,0,2,2,0,-21,0
Jeff Teague,24:24,4,9,.444,2,4,.500,2,2,1.000,1,2,3,4,1,0,2,1,12,-20,0
Josh Smith,23:53,7,16,.438,0,2,.000,1,2,.500,0,6,6,2,1,1,3,2,15,-12,0
DeShawn Stevenson,23:36,2,3,.667,1,2,.500,0,0,nan,1,0,1,1,0,0,0,3,5,-8,0
Dahntay Jones,19:58,2,3,.667,0,0,nan,0,0,nan,1,1,2,2,3,0,3,4,4,+7,0
Kyle Korver,19:06,1,5,.200,1,4,.250,0,0,nan,1,3,4,1,0,0,2,3,3,-3,0
Devin Harris,18:49,3,6,.500,1,4,.250,0,0,nan,0,2,2,4,1,0,2,2,7,-9,0
John Jenkins,18:48,3,9,.333,0,3,.000,0,0,nan,1,1,2,1,2,0,3,1,6,-2,0
Ivan Johnson,16:10,2,6,.333,0,0,nan,5,6,.833,4,2,6,1,1,0,2,5,9,-11,0
Mike Scott,9:17,3,5,.600,0,0,nan,1,2,.500,0,3,3,1,0,0,0,0,7,+3,0
Shelvin Mack,8:54,0,1,.000,0,1,.000,1,2,.500,0,3,3,1,1,0,2,1,1,+5,0
Team Totals,240,33,78,.423,5,22,.227,10,14,.714,10,33,43,19,11,1,22,25,81,nan,0
LeBron James,30:07,3,11,.273,0,2,.000,9,12,.750,3,4,7,7,2,0,4,1,15,+21,1
Dwyane Wade,30:05,9,18,.500,0,1,.000,5,6,.833,3,1,4,6,5,0,1,2,23,+12,1
Mario Chalmers,26:02,5,8,.625,4,7,.571,0,0,nan,1,2,3,5,3,1,2,2,14,+19,1
Chris Bosh,24:23,6,12,.500,0,1,.000,2,2,1.000,0,3,3,1,0,2,0,0,14,+20,1
Udonis Haslem,23:45,3,7,.429,0,0,nan,0,0,nan,2,9,11,1,0,0,0,2,6,+19,1
Ray Allen,25:53,3,8,.375,2,4,.500,4,5,.800,0,0,0,0,0,0,1,0,12,+3,1
Norris Cole,21:58,1,5,.200,0,1,.000,0,3,.000,0,4,4,4,0,0,2,2,2,-2,1
Shane Battier,18:51,0,3,.000,0,3,.000,2,2,1.000,2,2,4,2,1,0,1,1,2,-1,1
Chris Andersen,16:16,2,3,.667,0,0,nan,0,0,nan,1,2,3,0,2,1,1,4,4,+6,1
Joel Anthony,6:47,3,4,.750,0,0,nan,0,0,nan,2,0,2,0,0,0,0,0,6,-5,1
Rashard Lewis,5:58,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,1,0,0,-5,1
Mike Miller,5:58,0,2,.000,0,1,.000,0,0,nan,0,1,1,1,1,0,0,0,0,-5,1
James Jones,3:57,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,1,0,0,+3,1
240,33,78,.423,5,22,.227,10,14,.714,10,33,43,19,11,1,22,25,81,nan,240,1
