Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,35:43,10,19,.526,0,1,.000,0,4,.000,3,7,10,6,2,1,2,2,20,-18,0
Dwyane Wade,33:21,3,15,.200,0,1,.000,2,2,1.000,4,4,8,3,1,0,1,0,8,-21,0
Chris Bosh,32:59,8,12,.667,0,0,nan,6,8,.750,3,5,8,0,0,0,2,0,22,-20,0
Mario Chalmers,23:12,2,9,.222,0,2,.000,1,3,.333,0,2,2,3,1,0,0,2,5,-8,0
Shane Battier,16:01,1,3,.333,1,3,.333,2,4,.500,2,0,2,0,0,1,2,4,5,-11,0
Ray Allen,25:18,2,7,.286,1,3,.333,0,1,.000,0,1,1,2,3,1,2,0,5,-23,0
Norris Cole,21:46,0,3,.000,0,1,.000,7,8,.875,0,4,4,2,0,0,1,2,7,-3,0
Udonis Haslem,21:03,1,3,.333,0,0,nan,3,4,.750,0,1,1,1,0,2,1,3,5,+1,0
Rashard Lewis,13:16,1,4,.250,1,2,.500,1,2,.500,1,0,1,0,1,0,1,2,4,-8,0
Mike Miller,4:37,0,0,nan,0,0,nan,0,0,nan,0,2,2,1,0,0,0,0,0,+4,0
Joel Anthony,4:37,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,1,1,0,0,+4,0
James Jones,4:37,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,+4,0
Josh Harrellson,3:30,2,2,1.000,1,1,1.000,0,0,nan,2,2,4,0,0,0,0,0,5,+9,0
Team Totals,240,30,79,.380,4,15,.267,22,36,.611,15,28,43,18,8,6,13,16,86,nan,0
Rudy Gay,37:20,7,17,.412,2,3,.667,5,5,1.000,1,7,8,5,4,2,3,0,21,+22,1
Zach Randolph,32:29,8,16,.500,0,0,nan,2,2,1.000,5,7,12,1,0,0,2,4,18,+15,1
Marc Gasol,32:00,1,6,.167,0,0,nan,0,0,nan,1,9,10,6,0,0,0,1,2,+20,1
Mike Conley,31:31,7,11,.636,3,6,.500,1,1,1.000,0,3,3,9,0,0,3,3,18,+26,1
Tony Allen,14:23,1,2,.500,0,0,nan,2,2,1.000,0,0,0,0,0,1,0,3,4,-2,1
Wayne Ellington,27:20,8,13,.615,7,11,.636,2,2,1.000,0,1,1,3,0,0,0,2,25,+36,1
Quincy Pondexter,19:27,3,6,.500,1,2,.500,0,2,.000,0,1,1,1,1,0,0,2,7,+19,1
Marreese Speights,19:05,1,6,.167,0,0,nan,2,2,1.000,3,2,5,1,0,0,2,3,4,-15,1
Jerryd Bayless,16:29,2,3,.667,1,1,1.000,0,0,nan,0,1,1,0,1,1,3,2,5,-8,1
Tony Wroten,3:30,0,3,.000,0,0,nan,0,0,nan,1,0,1,0,1,0,0,1,0,-9,1
Josh Selby,3:30,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,1,0,0,1,0,-9,1
Hamed Haddadi,2:56,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,-5,1
240,30,79,.380,4,15,.267,22,36,.611,15,28,43,18,8,6,13,16,86,nan,240,1
