Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Richard Jefferson,43:00,12,20,.600,2,2,1.000,9,11,.818,2,4,6,7,2,0,4,3,35,-11,0
Kerry Kittles,43:00,9,22,.409,4,9,.444,2,2,1.000,1,3,4,4,3,0,1,1,24,-2,0
Lucious Harris,42:00,8,13,.615,2,3,.667,1,2,.500,1,3,4,7,0,0,2,3,19,-4,0
Jason Collins,37:00,4,8,.500,0,0,nan,0,0,nan,0,6,6,4,0,0,2,5,8,-1,0
Rodney Rogers,35:00,4,9,.444,2,3,.667,0,2,.000,1,6,7,4,3,0,0,5,10,+10,0
Brian Scalabrine,17:00,2,5,.400,0,0,nan,2,2,1.000,1,3,4,0,0,0,2,3,6,+3,0
Aaron Williams,13:00,1,3,.333,0,0,nan,0,0,nan,3,0,3,1,0,1,0,1,2,-7,0
Brandon Armstrong,9:00,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,-3,0
Anthony Goldwire,1:00,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,40,83,.482,10,18,.556,14,19,.737,9,25,34,27,8,1,11,23,104,nan,0
Zydrunas Ilgauskas,44:00,7,12,.583,0,0,nan,3,5,.600,5,5,10,1,0,2,3,4,17,+15,1
LeBron James,43:00,15,29,.517,1,2,.500,10,10,1.000,2,4,6,13,3,0,2,1,41,+10,1
Carlos Boozer,42:00,8,15,.533,0,0,nan,5,6,.833,4,7,11,3,0,0,2,1,21,-4,1
Eric Williams,25:00,4,8,.500,0,0,nan,0,0,nan,0,0,0,2,1,0,1,4,8,-2,1
Kevin Ollie,14:00,0,2,.000,0,0,nan,0,0,nan,0,2,2,3,1,0,4,1,0,-16,1
Kedrick Brown,27:00,5,5,1.000,1,1,1.000,1,3,.333,0,4,4,1,0,0,1,4,12,+8,1
Ira Newble,23:00,1,1,1.000,0,0,nan,0,0,nan,0,2,2,2,0,1,0,1,2,+5,1
Lee Nailon,12:00,2,6,.333,0,0,nan,0,0,nan,0,2,2,0,0,0,0,1,4,+4,1
Tony Battie,10:00,1,2,.500,0,0,nan,0,0,nan,0,2,2,0,0,1,1,2,2,-5,1
240,40,83,.482,10,18,.556,14,19,.737,9,25,34,27,8,1,11,23,104,nan,240,1
