Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:30,10,22,.455,2,5,.400,7,12,.583,0,3,3,7,0,1,2,2,29,+6,0
Larry Hughes,36:32,6,17,.353,2,3,.667,0,1,.000,0,3,3,4,0,0,1,1,14,0,0
Daniel Gibson,35:55,3,7,.429,2,5,.400,0,0,nan,2,5,7,2,0,0,3,5,8,+13,0
Zydrunas Ilgauskas,27:59,4,9,.444,0,0,nan,0,0,nan,1,8,9,0,0,3,1,6,8,0,0
Drew Gooden,25:49,2,8,.250,0,0,nan,0,0,nan,2,7,9,2,2,0,1,4,4,+10,0
Anderson Varejao,23:09,1,6,.167,0,0,nan,1,4,.250,5,7,12,0,2,2,1,5,3,-17,0
Donyell Marshall,16:59,3,7,.429,2,6,.333,0,0,nan,0,1,1,1,1,0,0,2,8,-1,0
Eric Snow,15:30,1,3,.333,0,1,.000,2,4,.500,0,1,1,1,1,0,1,0,4,-24,0
Damon Jones,9:35,1,6,.167,1,4,.250,0,0,nan,1,1,2,0,1,0,0,0,3,-2,0
David Wesley,5:07,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-8,0
Scot Pollard,1:55,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-2,0
Team Totals,240,31,86,.360,9,24,.375,10,21,.476,11,36,47,17,7,6,10,27,81,nan,0
Jason Kapono,38:54,6,18,.333,1,7,.143,4,6,.667,2,9,11,2,0,1,1,2,17,-4,1
Udonis Haslem,29:10,3,8,.375,0,0,nan,2,2,1.000,3,6,9,1,1,0,1,2,8,-16,1
Shaquille O'Neal,29:01,9,18,.500,0,0,nan,1,7,.143,6,5,11,3,0,1,0,2,19,-6,1
Jason Williams,23:34,1,5,.200,0,0,nan,0,0,nan,0,4,4,5,0,0,4,1,2,-13,1
Eddie Jones,22:03,1,5,.200,0,3,.000,0,0,nan,0,2,2,0,0,0,0,4,2,-12,1
James Posey,27:17,3,5,.600,2,3,.667,2,4,.500,0,3,3,0,1,0,2,2,10,+19,1
Gary Payton,26:53,2,4,.500,0,1,.000,0,0,nan,0,3,3,6,1,0,1,3,4,+14,1
Antoine Walker,18:59,3,8,.375,0,4,.000,1,3,.333,0,3,3,4,0,0,1,3,7,+21,1
Alonzo Mourning,17:56,5,6,.833,0,0,nan,5,8,.625,1,2,3,0,0,1,3,2,15,+14,1
Dorell Wright,6:13,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,2,+8,1
240,31,86,.360,9,24,.375,10,21,.476,11,36,47,17,7,6,10,27,81,nan,240,1
