Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,44:38,12,23,.522,2,5,.400,8,10,.800,0,1,1,0,2,0,1,2,34,+2,0
LeBron James,42:02,8,18,.444,3,5,.600,12,12,1.000,0,3,3,4,3,0,4,2,31,+3,0
Kevin Love,38:04,2,10,.200,1,5,.200,9,11,.818,0,8,8,1,1,0,1,4,14,+1,0
Anderson Varejao,31:52,4,10,.400,0,0,nan,0,0,nan,3,6,9,0,2,1,3,4,8,-9,0
Shawn Marion,23:46,0,3,.000,0,0,nan,0,0,nan,0,2,2,0,0,3,2,2,0,-3,0
Tristan Thompson,24:36,3,3,1.000,0,0,nan,2,2,1.000,4,1,5,0,0,0,1,1,8,+6,0
Mike Miller,21:47,0,1,.000,0,1,.000,0,0,nan,0,2,2,0,0,0,0,4,0,-4,0
Dion Waiters,13:14,1,4,.250,0,0,nan,3,5,.600,0,0,0,1,0,0,0,3,5,-6,0
Alex Kirk,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Will Cherry,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,30,72,.417,6,16,.375,34,40,.850,7,23,30,6,8,4,12,22,100,nan,0
Gordon Hayward,36:33,7,12,.583,0,1,.000,7,7,1.000,1,3,4,7,0,1,4,2,21,+6,1
Derrick Favors,34:56,9,13,.692,0,0,nan,3,4,.750,4,6,10,2,0,2,3,4,21,+7,1
Alec Burks,33:02,3,8,.375,1,2,.500,4,4,1.000,1,3,4,5,1,0,1,3,11,-4,1
Enes Kanter,27:22,8,13,.615,1,2,.500,1,2,.500,1,4,5,1,0,0,2,3,18,+2,1
Trey Burke,22:37,2,6,.333,2,5,.400,0,0,nan,1,2,3,2,1,2,1,5,6,+3,1
Dante Exum,24:56,1,5,.200,0,3,.000,1,2,.500,0,2,2,5,0,0,0,2,3,+1,1
Trevor Booker,20:35,4,8,.500,1,2,.500,0,1,.000,1,3,4,2,0,0,0,4,9,-2,1
Rodney Hood,13:48,2,6,.333,2,5,.400,0,0,nan,2,3,5,1,1,0,0,1,6,-3,1
Joe Ingles,13:08,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,0,0,0,2,0,+5,1
Rudy Gobert,13:04,3,5,.600,0,0,nan,1,2,.500,2,2,4,0,0,3,1,0,7,-5,1
Jeremy Evans,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ian Clark,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Steve Novak,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,30,72,.417,6,16,.375,34,40,.850,7,23,30,6,8,4,12,22,100,nan,240,1
