Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,45:20,13,23,.565,7,12,.583,5,7,.714,1,5,6,5,0,0,7,5,38,-16,0
Larry Hughes,34:59,3,7,.429,0,3,.000,1,1,1.000,0,0,0,3,1,0,3,6,7,-3,0
Zydrunas Ilgauskas,34:46,5,7,.714,0,0,nan,3,6,.500,1,5,6,1,1,4,5,4,13,-3,0
Eric Snow,26:47,0,5,.000,0,0,nan,4,4,1.000,0,3,3,2,1,0,1,2,4,-5,0
Drew Gooden,16:29,2,3,.667,0,0,nan,2,2,1.000,2,6,8,0,0,0,1,3,6,+3,0
Ronald Murray,34:35,7,13,.538,1,3,.333,4,5,.800,1,0,1,1,0,0,0,3,19,-7,0
Donyell Marshall,28:21,1,6,.167,1,3,.333,0,0,nan,3,8,11,2,2,0,2,4,3,-13,0
Anderson Varejao,11:38,3,3,1.000,0,0,nan,0,0,nan,0,3,3,1,1,0,2,4,6,-4,0
Damon Jones,5:48,0,1,.000,0,1,.000,0,0,nan,1,0,1,0,0,0,1,3,0,+1,0
Ira Newble,0:52,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,0
Sasha Pavlovic,0:26,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Team Totals,240,34,68,.500,9,22,.409,19,25,.760,9,30,39,15,6,4,22,34,96,nan,0
Gilbert Arenas,48:00,8,20,.400,4,7,.571,14,17,.824,2,3,5,6,3,1,3,5,34,+10,1
Antawn Jamison,43:19,8,18,.444,2,6,.333,4,4,1.000,3,7,10,5,1,0,1,2,22,+17,1
Jared Jeffries,40:56,2,9,.222,0,2,.000,5,8,.625,6,5,11,2,1,0,2,3,9,+9,1
Caron Butler,39:55,8,18,.444,1,2,.500,4,5,.800,1,5,6,1,1,1,2,5,21,+7,1
Brendan Haywood,19:42,3,5,.600,0,0,nan,1,2,.500,1,3,4,0,0,1,1,3,7,-5,1
Antonio Daniels,35:27,4,8,.500,1,3,.333,4,4,1.000,0,2,2,1,1,0,2,0,13,+11,1
Michael Ruffin,12:41,0,0,nan,0,0,nan,0,0,nan,1,0,1,1,0,0,0,3,0,+1,1
240,34,68,.500,9,22,.409,19,25,.760,9,30,39,15,6,4,22,34,96,nan,240,1
