Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,36:38,9,17,.529,4,7,.571,3,4,.750,0,4,4,13,0,0,4,3,25,-8,0
Chris Bosh,34:15,8,13,.615,2,3,.667,4,4,1.000,3,7,10,1,1,0,4,4,22,-5,0
Mario Chalmers,30:35,6,13,.462,4,6,.667,0,0,nan,2,3,5,4,3,0,2,4,16,-14,0
Roger Mason,14:38,1,3,.333,1,2,.500,0,0,nan,0,0,0,2,0,0,2,1,3,-6,0
Udonis Haslem,11:32,1,1,1.000,0,0,nan,0,1,.000,0,0,0,0,0,0,1,0,2,-12,0
Ray Allen,27:51,7,13,.538,4,9,.444,1,1,1.000,1,5,6,1,2,0,0,0,19,+1,0
Norris Cole,26:57,5,8,.625,0,2,.000,0,0,nan,0,3,3,3,0,0,2,4,10,+9,0
Shane Battier,23:41,1,8,.125,0,7,.000,0,0,nan,1,1,2,0,0,0,0,4,2,+5,0
Rashard Lewis,20:08,4,8,.500,1,4,.250,2,3,.667,0,1,1,5,1,0,1,2,11,+9,0
Chris Andersen,13:45,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,3,3,0,+1,0
Joel Anthony,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Michael Beasley,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,42,85,.494,16,40,.400,10,13,.769,7,24,31,30,7,0,19,25,110,nan,0
Evan Turner,37:13,10,19,.526,0,4,.000,6,6,1.000,0,4,4,5,1,0,3,3,26,+3,1
Michael Carter-Williams,36:10,6,10,.600,4,6,.667,6,8,.750,0,7,7,12,9,0,1,1,22,+12,1
James Anderson,35:24,3,8,.375,2,5,.400,0,0,nan,0,6,6,1,2,0,3,3,8,+2,1
Thaddeus Young,34:20,5,15,.333,0,1,.000,0,0,nan,4,2,6,2,2,0,5,2,10,+11,1
Spencer Hawes,29:23,10,14,.714,1,2,.500,3,4,.750,3,6,9,2,0,0,2,4,24,+5,1
Tony Wroten,23:23,6,9,.667,1,3,.333,1,2,.500,1,3,4,2,1,0,2,1,14,+3,1
Lavoy Allen,17:25,1,3,.333,0,0,nan,2,2,1.000,0,3,3,0,0,0,0,2,4,-2,1
Daniel Orton,14:52,1,1,1.000,0,0,nan,2,2,1.000,0,1,1,0,1,1,1,4,4,-6,1
Darius Morris,11:50,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,2,-8,1
Hollis Thompson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brandon Davies,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kwame Brown,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,42,85,.494,16,40,.400,10,13,.769,7,24,31,30,7,0,19,25,110,nan,240,1
