Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
James Harden,38:10,13,20,.650,5,9,.556,10,14,.714,1,6,7,15,1,0,1,3,41,+10,0
Eric Gordon,32:59,6,13,.462,4,9,.444,0,0,nan,0,2,2,3,2,0,2,5,16,-12,0
Trevor Ariza,31:29,4,11,.364,3,10,.300,0,0,nan,0,1,1,2,0,0,1,3,11,-11,0
Ryan Anderson,30:31,4,12,.333,4,7,.571,0,0,nan,3,1,4,1,0,0,0,3,12,-1,0
Clint Capela,18:31,3,5,.600,0,0,nan,2,3,.667,1,3,4,1,0,1,1,3,8,-11,0
Nene Hilario,24:49,4,4,1.000,1,1,1.000,4,6,.667,3,2,5,4,0,1,2,3,13,+7,0
Corey Brewer,20:51,4,7,.571,0,1,.000,1,2,.500,1,2,3,2,1,0,0,1,9,-17,0
K.J. McDaniels,19:42,2,7,.286,0,3,.000,0,0,nan,0,1,1,0,1,0,0,2,4,-5,0
Sam Dekker,14:00,3,8,.375,0,3,.000,0,0,nan,1,2,3,1,0,0,0,1,6,+7,0
Bobby Brown,4:40,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Tyler Ennis,4:18,0,1,.000,0,0,nan,0,0,nan,1,1,2,1,0,0,0,1,0,-3,0
Kyle Wiltjer,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Montrezl Harrell,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,43,90,.478,17,44,.386,17,25,.680,11,21,32,30,5,2,7,25,120,nan,0
LeBron James,35:51,6,12,.500,1,3,.333,6,10,.600,3,10,13,8,0,0,4,4,19,+15,1
Kyrie Irving,34:47,10,19,.526,4,6,.667,8,8,1.000,1,1,2,4,0,0,3,1,32,-1,1
J.R. Smith,34:28,5,12,.417,5,11,.455,0,0,nan,0,3,3,2,0,0,0,3,15,+2,1
Kevin Love,30:32,9,16,.563,1,2,.500,5,5,1.000,1,4,5,0,2,1,2,1,24,+2,1
Tristan Thompson,26:34,2,2,1.000,0,0,nan,0,0,nan,6,4,10,3,0,1,0,4,4,-3,1
Iman Shumpert,25:44,3,4,.750,2,3,.667,0,0,nan,0,2,2,1,2,0,2,3,8,+6,1
Richard Jefferson,19:35,1,2,.500,0,1,.000,2,2,1.000,0,3,3,2,0,0,0,1,4,+5,1
Mike Dunleavy,17:47,3,4,.750,2,3,.667,3,4,.750,0,4,4,2,0,0,0,2,11,+9,1
Channing Frye,14:38,4,12,.333,1,3,.333,2,2,1.000,1,3,4,0,0,0,0,2,11,+5,1
DeAndre Liggins,0:04,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Jordan McRae,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Chris Andersen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,43,90,.478,17,44,.386,17,25,.680,11,21,32,30,5,2,7,25,120,nan,240,1
