Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Anthony Tolliver,38:37,5,10,.500,5,9,.556,0,0,nan,1,7,8,1,0,0,2,1,15,+4,0
Stanley Johnson,31:32,4,14,.286,1,3,.333,3,4,.750,2,6,8,2,3,1,1,5,12,-22,0
Aron Baynes,27:48,5,9,.556,0,0,nan,4,4,1.000,3,2,5,1,0,0,3,3,14,-1,0
Steve Blake,24:00,5,7,.714,3,4,.750,0,0,nan,0,2,2,6,1,1,2,1,13,+1,0
Darrun Hilliard,23:51,1,7,.143,0,1,.000,2,2,1.000,0,4,4,2,1,1,3,2,4,+3,0
Reggie Bullock,38:27,5,8,.625,3,5,.600,2,2,1.000,0,8,8,4,0,0,1,1,15,+12,0
Spencer Dinwiddie,29:00,3,12,.250,0,2,.000,6,10,.600,2,3,5,5,0,0,0,0,12,+1,0
Jodie Meeks,26:32,6,15,.400,4,9,.444,4,4,1.000,0,3,3,3,0,0,0,0,20,+9,0
Joel Anthony,25:13,3,3,1.000,0,0,nan,1,2,.500,1,3,4,0,0,8,0,2,7,+3,0
Tobias Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Andre Drummond,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Marcus Morris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kentavious Caldwell-Pope,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,265,37,85,.435,16,33,.485,22,28,.786,9,38,47,24,5,11,12,15,112,nan,0
Jordan McRae,47:06,14,29,.483,3,5,.600,5,8,.625,1,3,4,7,0,0,5,5,36,+3,1
Channing Frye,41:04,6,10,.600,1,3,.333,1,1,1.000,1,5,6,4,1,0,0,1,14,-5,1
Richard Jefferson,32:58,5,11,.455,1,2,.500,5,6,.833,0,2,2,2,0,0,1,3,16,-12,1
Matthew Dellavedova,6:09,3,5,.600,0,1,.000,0,0,nan,1,3,4,2,0,0,0,0,6,+3,1
Tristan Thompson,0:04,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,0,1
Dahntay Jones,42:21,6,14,.429,1,2,.500,0,0,nan,1,4,5,2,1,2,0,6,13,-1,1
Timofey Mozgov,36:33,7,12,.583,0,0,nan,0,0,nan,1,11,12,3,0,2,1,2,14,+1,1
James Jones,35:45,4,10,.400,1,5,.200,0,0,nan,1,4,5,1,1,1,3,5,9,-4,1
Sasha Kaun,23:01,1,6,.167,0,0,nan,0,0,nan,2,3,5,0,1,2,0,0,2,+5,1
Kevin Love,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
LeBron James,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
J.R. Smith,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kyrie Irving,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
265,37,85,.435,16,33,.485,22,28,.786,9,38,47,24,5,11,12,15,112,nan,265,1
