Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Denzel Valentine,35:58,7,10,.700,4,7,.571,0,0,nan,0,5,5,4,1,1,1,4,18,+8,0
Kris Dunn,34:58,5,11,.455,0,2,.000,0,0,nan,0,5,5,14,1,0,4,2,10,+4,0
Justin Holiday,34:58,3,7,.429,2,5,.400,0,0,nan,0,7,7,5,1,0,1,1,8,+9,0
Lauri Markkanen,29:40,11,17,.647,1,4,.250,2,2,1.000,1,1,2,2,1,0,1,2,25,-4,0
Robin Lopez,27:13,7,11,.636,0,0,nan,0,0,nan,1,2,3,3,1,0,0,3,14,+1,0
Nikola Mirotic,25:28,5,9,.556,3,6,.500,2,4,.500,0,5,5,1,0,0,0,3,15,+6,0
David Nwaba,15:45,1,5,.200,0,3,.000,0,0,nan,1,2,3,2,1,0,2,1,2,-15,0
Bobby Portis,13:39,3,7,.429,0,0,nan,0,0,nan,2,1,3,1,0,0,1,0,6,-9,0
Jerian Grant,13:02,3,4,.750,1,1,1.000,2,2,1.000,0,1,1,1,1,0,1,2,9,-7,0
Paul Zipser,9:20,2,4,.500,1,3,.333,0,0,nan,0,1,1,1,1,0,1,1,5,-8,0
Cristiano Felicio,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Quincy Pondexter,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,47,85,.553,12,31,.387,6,8,.750,5,30,35,34,8,1,12,19,112,nan,0
LeBron James,39:06,12,23,.522,2,5,.400,8,8,1.000,1,5,6,9,3,0,4,1,34,+5,1
Kevin Love,29:14,9,15,.600,4,8,.500,5,5,1.000,1,6,7,2,0,0,1,3,27,+5,1
Jae Crowder,28:51,2,6,.333,0,0,nan,0,0,nan,1,1,2,1,1,0,0,3,4,-4,1
Jose Calderon,24:03,3,5,.600,2,4,.500,0,0,nan,0,1,1,5,1,0,0,2,8,+4,1
Channing Frye,15:15,1,2,.500,0,1,.000,0,0,nan,0,4,4,1,0,1,0,0,2,+2,1
Kyle Korver,25:09,5,7,.714,4,6,.667,1,1,1.000,1,1,2,2,1,0,2,2,15,+11,1
Jeff Green,24:23,3,6,.500,0,1,.000,4,4,1.000,1,3,4,0,0,0,0,1,10,-4,1
Dwyane Wade,24:00,5,12,.417,0,3,.000,0,0,nan,1,2,3,4,3,2,5,1,10,+1,1
Tristan Thompson,21:31,2,4,.500,0,0,nan,1,2,.500,1,4,5,0,0,0,0,1,5,-3,1
Cedi Osman,8:28,0,2,.000,0,1,.000,0,2,.000,0,1,1,1,1,0,0,0,0,-2,1
J.R. Smith,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Isaiah Thomas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,47,85,.553,12,31,.387,6,8,.750,5,30,35,34,8,1,12,19,112,nan,240,1
