Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Delonte West,41:34,6,13,.462,1,3,.333,7,8,.875,0,6,6,4,3,1,0,2,20,+13,0
LeBron James,38:42,12,23,.522,2,7,.286,11,14,.786,0,5,5,5,1,0,5,1,37,+8,0
Mo Williams,35:49,6,13,.462,3,5,.600,3,3,1.000,0,6,6,8,0,0,3,1,18,+5,0
Anderson Varejao,34:46,2,4,.500,0,0,nan,3,3,1.000,7,4,11,2,4,2,1,3,7,+11,0
Zydrunas Ilgauskas,27:28,7,14,.500,0,1,.000,2,2,1.000,3,7,10,0,1,2,1,4,16,+9,0
Joe Smith,19:41,2,6,.333,0,0,nan,3,4,.750,3,2,5,0,0,2,2,2,7,-1,0
Wally Szczerbiak,15:38,0,1,.000,0,0,nan,0,0,nan,0,4,4,0,0,0,1,3,0,+5,0
Darnell Jackson,13:14,3,6,.500,0,0,nan,0,0,nan,3,0,3,0,0,0,0,2,6,-3,0
Daniel Gibson,12:35,2,7,.286,2,5,.400,0,0,nan,0,1,1,0,1,0,0,3,6,-5,0
Tarence Kinsey,0:33,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Team Totals,240,40,87,.460,8,21,.381,29,34,.853,16,35,51,19,10,7,13,21,117,nan,0
Danny Granger,44:34,12,28,.429,4,10,.400,10,11,.909,1,4,5,1,2,2,1,1,38,-3,1
Troy Murphy,41:14,6,13,.462,2,5,.400,3,4,.750,3,10,13,3,3,0,1,4,17,-9,1
Jarrett Jack,41:05,2,9,.222,0,2,.000,2,3,.667,2,3,5,5,2,1,5,3,6,-12,1
Brandon Rush,33:36,11,17,.647,2,4,.500,3,4,.750,0,3,3,2,0,1,1,3,27,+7,1
Roy Hibbert,19:22,2,5,.400,0,0,nan,3,4,.750,1,2,3,2,0,3,1,4,7,+6,1
T.J. Ford,25:44,5,10,.500,0,1,.000,0,0,nan,0,0,0,2,2,0,3,1,10,-17,1
Jeff Foster,21:16,1,1,1.000,0,0,nan,2,2,1.000,3,6,9,2,1,2,1,4,4,-3,1
Rasho Nesterovic,6:46,0,3,.000,0,0,nan,0,0,nan,1,1,2,0,0,0,0,2,0,-10,1
Josh McRoberts,6:24,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,+1,1
240,40,87,.460,8,21,.381,29,34,.853,16,35,51,19,10,7,13,21,117,nan,240,1
