Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,39:18,11,21,.524,1,6,.167,4,7,.571,0,5,5,10,2,0,5,2,27,-5,0
Antawn Jamison,37:21,9,20,.450,3,6,.500,3,7,.429,2,7,9,1,3,0,0,4,24,+6,0
Mo Williams,31:15,2,8,.250,0,4,.000,2,2,1.000,1,2,3,4,1,0,2,1,6,-13,0
J.J. Hickson,29:32,9,16,.563,0,0,nan,2,3,.667,5,3,8,0,0,1,4,5,20,-8,0
Anthony Parker,29:25,2,4,.500,1,2,.500,0,0,nan,0,5,5,5,3,0,2,1,5,+3,0
Delonte West,31:35,2,4,.500,1,2,.500,2,2,1.000,0,3,3,4,2,1,0,2,7,+1,0
Zydrunas Ilgauskas,19:27,2,5,.400,0,0,nan,0,0,nan,0,4,4,0,1,0,2,2,4,-8,0
Anderson Varejao,12:59,1,1,1.000,0,0,nan,2,2,1.000,2,1,3,0,0,0,0,1,4,+6,0
Leon Powe,4:21,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Jawad Williams,3:39,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-4,0
Daniel Gibson,1:08,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Team Totals,240,38,80,.475,6,20,.300,15,23,.652,10,30,40,24,12,2,15,19,97,nan,0
George Hill,45:06,6,17,.353,0,5,.000,2,4,.500,2,7,9,6,2,0,3,0,14,+8,1
Manu Ginobili,36:08,10,19,.526,3,5,.600,7,8,.875,0,6,6,6,1,0,3,2,30,+12,1
Richard Jefferson,33:58,5,8,.625,1,2,.500,5,5,1.000,0,5,5,1,0,0,2,2,16,+1,1
Tim Duncan,26:33,6,11,.545,0,0,nan,4,6,.667,1,3,4,5,1,3,2,1,16,+8,1
Antonio McDyess,21:15,4,7,.571,0,0,nan,0,0,nan,2,3,5,0,1,2,1,1,8,0,1
Keith Bogans,22:42,2,5,.400,2,3,.667,2,2,1.000,1,1,2,1,0,0,1,4,8,+4,1
DeJuan Blair,21:15,2,5,.400,0,0,nan,2,2,1.000,3,4,7,2,0,0,2,1,6,0,1
Matt Bonner,19:06,1,3,.333,0,1,.000,0,0,nan,0,3,3,5,0,0,0,3,2,+12,1
Roger Mason,10:06,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,1,1,0,-10,1
Malik Hairston,3:51,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,4,2,-10,1
240,38,80,.475,6,20,.300,15,23,.652,10,30,40,24,12,2,15,19,97,nan,240,1
