Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
DeMar DeRozan,31:08,2,11,.182,0,0,nan,1,3,.333,1,2,3,3,0,0,0,1,5,-21,0
Kyle Lowry,29:31,7,12,.583,2,2,1.000,4,5,.800,0,1,1,5,0,0,2,3,20,-22,0
Norman Powell,26:46,3,6,.500,0,1,.000,2,2,1.000,1,4,5,2,1,1,3,4,8,-24,0
Serge Ibaka,25:46,7,14,.500,0,2,.000,2,2,1.000,2,3,5,0,1,1,2,5,16,-18,0
Patrick Patterson,17:33,1,3,.333,1,2,.500,0,0,nan,0,2,2,4,1,0,1,0,3,-12,0
Cory Joseph,25:15,9,14,.643,2,3,.667,2,2,1.000,1,5,6,1,1,1,2,3,22,-6,0
Jonas Valanciunas,20:09,10,13,.769,0,0,nan,3,5,.600,0,5,5,0,0,0,0,1,23,-13,0
DeMarre Carroll,19:02,0,6,.000,0,4,.000,0,0,nan,0,1,1,1,2,1,2,0,0,-2,0
P.J. Tucker,15:33,0,3,.000,0,2,.000,0,0,nan,1,2,3,2,0,0,1,3,0,-9,0
Delon Wright,14:40,2,4,.500,0,1,.000,0,0,nan,0,1,1,2,1,0,0,0,4,+2,0
Pascal Siakam,6:45,0,2,.000,0,0,nan,0,0,nan,1,0,1,1,1,0,0,1,0,+5,0
Jakob Poeltl,6:12,1,2,.500,0,0,nan,0,0,nan,1,2,3,0,0,0,0,0,2,+6,0
Fred VanVleet,1:40,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+4,0
Team Totals,240,42,90,.467,5,17,.294,14,19,.737,8,29,37,21,8,4,13,21,103,nan,0
LeBron James,36:36,10,14,.714,4,6,.667,15,21,.714,1,5,6,4,3,2,3,3,39,+24,1
J.R. Smith,31:22,2,4,.500,2,3,.667,0,0,nan,0,3,3,1,2,1,0,1,6,+28,1
Kyrie Irving,30:25,6,19,.316,3,6,.500,7,7,1.000,0,0,0,11,2,0,2,2,22,+26,1
Tristan Thompson,29:05,4,5,.800,0,0,nan,1,3,.333,3,6,9,2,0,1,0,2,9,+25,1
Kevin Love,20:43,4,9,.444,1,4,.250,0,0,nan,1,6,7,1,1,0,4,4,9,+10,1
Iman Shumpert,27:20,6,8,.750,1,2,.500,1,1,1.000,0,6,6,1,0,0,1,3,14,+12,1
Kyle Korver,19:32,1,4,.250,1,4,.250,0,0,nan,0,3,3,2,1,0,1,0,3,+2,1
Channing Frye,17:53,6,9,.667,5,7,.714,1,2,.500,0,5,5,1,0,0,0,4,18,+1,1
Deron Williams,17:35,2,3,.667,1,1,1.000,0,0,nan,1,0,1,5,0,0,3,2,5,-4,1
Richard Jefferson,6:10,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,-6,1
James Jones,1:40,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,-4,1
Dahntay Jones,1:40,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
Derrick Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,42,90,.467,5,17,.294,14,19,.737,8,29,37,21,8,4,13,21,103,nan,240,1
