Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Anthony Davis,40:08,11,20,.550,0,0,nan,2,4,.500,4,7,11,0,0,2,2,3,24,-9,0
Norris Cole,34:25,10,19,.526,2,4,.500,4,4,1.000,0,2,2,5,1,0,5,2,26,-6,0
Dante Cunningham,31:14,2,6,.333,2,5,.400,0,0,nan,0,3,3,2,1,0,0,4,6,-6,0
Omer Asik,29:18,3,4,.750,0,0,nan,0,0,nan,4,8,12,2,0,0,0,2,6,-7,0
Bryce Dejean-Jones,19:35,0,2,.000,0,2,.000,1,2,.500,0,1,1,2,0,0,0,0,1,0,0
Jrue Holiday,28:25,5,18,.278,1,4,.250,1,2,.500,2,3,5,4,2,0,0,1,12,-15,0
Ryan Anderson,26:34,2,11,.182,0,5,.000,2,2,1.000,1,3,4,2,0,0,1,0,6,-14,0
Alonzo Gee,16:46,1,4,.250,0,2,.000,1,2,.500,2,2,4,0,1,0,0,2,3,-9,0
Toney Douglas,13:35,0,3,.000,0,1,.000,0,0,nan,0,0,0,1,0,0,0,2,0,-9,0
Tyreke Evans,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Luke Babbitt,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kendrick Perkins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Alexis Ajinca,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,34,87,.391,5,23,.217,11,16,.688,13,29,42,18,5,2,8,16,84,nan,0
Kyrie Irving,37:03,11,21,.524,3,9,.333,4,4,1.000,0,4,4,3,2,0,3,1,29,+19,1
LeBron James,36:42,11,20,.550,2,5,.400,3,3,1.000,0,3,3,8,1,0,2,2,27,+8,1
J.R. Smith,33:04,7,18,.389,6,16,.375,0,0,nan,0,4,4,3,1,0,0,1,20,+20,1
Tristan Thompson,32:51,0,4,.000,0,0,nan,0,0,nan,7,8,15,1,0,0,1,4,0,0,1
Timofey Mozgov,22:10,3,5,.600,0,0,nan,0,0,nan,2,4,6,1,0,2,1,2,6,+7,1
Anderson Varejao,27:25,1,4,.250,0,0,nan,0,0,nan,1,9,10,3,2,2,1,4,2,+8,1
Iman Shumpert,23:06,2,7,.286,1,6,.167,0,0,nan,0,4,4,1,0,2,2,1,5,+11,1
Mo Williams,16:23,3,7,.429,1,2,.500,0,0,nan,0,1,1,1,0,0,2,1,7,-3,1
Richard Jefferson,9:50,1,4,.250,1,3,.333,0,0,nan,0,2,2,0,0,0,0,1,3,+5,1
Jared Cunningham,1:26,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Kevin Love,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,34,87,.391,5,23,.217,11,16,.688,13,29,42,18,5,2,8,16,84,nan,240,1
