Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dirk Nowitzki,40:00,8,19,.421,3,4,.750,2,2,1.000,1,6,7,3,0,2,2,2,21,-22,0
Michael Finley,37:00,4,12,.333,3,7,.429,2,2,1.000,0,4,4,0,0,0,2,1,13,-15,0
Jason Terry,32:00,5,8,.625,0,2,.000,3,3,1.000,0,0,0,1,3,0,4,3,13,-15,0
Josh Howard,23:00,1,3,.333,0,0,nan,0,0,nan,1,3,4,3,1,0,1,5,2,-8,0
Shawn Bradley,13:00,0,2,.000,0,0,nan,0,0,nan,0,3,3,0,0,0,0,3,0,-14,0
Keith Van Horn,25:00,2,8,.250,0,2,.000,2,4,.500,2,4,6,1,1,1,2,4,6,-5,0
Jerry Stackhouse,22:00,5,9,.556,0,2,.000,6,8,.750,0,2,2,3,2,0,1,1,16,-5,0
Erick Dampier,19:00,1,6,.167,0,0,nan,0,0,nan,3,5,8,0,0,2,1,2,2,+3,0
Devin Harris,13:00,1,8,.125,0,4,.000,2,2,1.000,0,0,0,1,0,0,0,1,4,-2,0
Marquis Daniels,11:00,1,3,.333,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,-8,0
Darrell Armstrong,3:00,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,1,0,0,1,0,-7,0
Alan Henderson,2:00,0,0,nan,0,0,nan,1,2,.500,0,0,0,0,0,0,0,0,1,-2,0
Team Totals,240,28,79,.354,6,22,.273,18,23,.783,7,27,34,13,8,5,13,24,80,nan,0
LeBron James,48:00,10,23,.435,4,8,.500,13,13,1.000,2,8,10,7,2,1,6,3,37,+20,1
Ira Newble,41:00,6,13,.462,1,2,.500,1,1,1.000,2,7,9,4,2,2,2,2,14,+26,1
Zydrunas Ilgauskas,37:00,8,18,.444,0,0,nan,5,8,.625,9,7,16,4,1,2,3,4,21,+32,1
Eric Snow,31:00,4,7,.571,0,0,nan,0,1,.000,1,3,4,3,1,0,4,5,8,+11,1
Drew Gooden,28:00,2,8,.250,0,0,nan,2,2,1.000,5,8,13,3,3,0,1,0,6,+5,1
Sasha Pavlovic,21:00,0,5,.000,0,3,.000,2,2,1.000,0,0,0,1,0,0,0,1,2,+10,1
Anderson Varejao,20:00,3,4,.750,0,0,nan,3,5,.600,2,6,8,0,0,1,1,1,9,+15,1
Robert Traylor,8:00,1,3,.333,0,0,nan,0,0,nan,1,3,4,0,0,0,0,3,2,-17,1
Lucious Harris,6:00,0,1,.000,0,0,nan,1,2,.500,0,0,0,0,0,0,0,2,1,-2,1
240,28,79,.354,6,22,.273,18,23,.783,7,27,34,13,8,5,13,24,80,nan,240,1
