Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Ryan Anderson,33:18,7,13,.538,5,9,.556,2,3,.667,2,6,8,1,1,0,0,2,21,+39,0
James Harden,31:08,5,16,.313,1,11,.091,5,5,1.000,0,6,6,9,2,0,4,2,16,+11,0
Luc Mbah a Moute,29:54,4,9,.444,1,3,.333,2,2,1.000,0,3,3,2,1,0,0,0,11,+17,0
Chris Paul,27:25,8,14,.571,6,9,.667,0,0,nan,1,7,8,11,1,0,0,4,22,+47,0
Clint Capela,25:12,6,10,.600,0,0,nan,2,2,1.000,0,9,9,0,0,2,0,0,14,+12,0
P.J. Tucker,34:53,2,7,.286,2,6,.333,0,0,nan,2,7,9,2,0,0,0,4,6,+14,0
Gerald Green,29:58,6,15,.400,4,10,.400,1,1,1.000,0,3,3,0,1,3,1,5,17,+1,0
Nene Hilario,17:24,4,4,1.000,0,0,nan,1,3,.333,1,4,5,3,0,0,2,2,9,+21,0
Markel Brown,5:24,1,4,.250,0,3,.000,0,0,nan,0,2,2,0,0,0,1,0,2,-1,0
Tarik Black,5:24,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,-1,0
Eric Gordon,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,44,93,.473,19,51,.373,13,16,.813,6,47,53,28,6,5,8,19,120,nan,0
LeBron James,31:22,3,10,.300,1,2,.500,4,4,1.000,1,8,9,9,2,1,2,0,11,-17,1
J.R. Smith,27:48,4,12,.333,3,9,.333,1,2,.500,0,7,7,1,0,1,0,3,12,-15,1
Isaiah Thomas,26:28,5,13,.385,0,4,.000,2,2,1.000,0,5,5,3,0,0,3,1,12,-20,1
Tristan Thompson,25:26,4,6,.667,0,0,nan,1,2,.500,1,4,5,0,1,0,0,0,9,-14,1
Jae Crowder,24:40,3,6,.500,2,3,.667,0,0,nan,0,1,1,2,0,0,1,5,8,-16,1
Jeff Green,21:28,3,7,.429,0,1,.000,0,0,nan,0,4,4,2,0,0,1,5,6,-18,1
Derrick Rose,21:25,3,11,.273,1,4,.250,3,4,.750,1,2,3,2,0,1,1,1,10,-14,1
Dwyane Wade,20:13,5,11,.455,0,1,.000,0,0,nan,1,0,1,1,0,0,2,1,10,-22,1
Channing Frye,17:32,1,4,.250,0,2,.000,1,2,.500,0,7,7,0,1,0,1,0,3,-7,1
Kyle Korver,13:34,1,5,.200,1,4,.250,0,0,nan,1,1,2,1,0,0,0,0,3,-20,1
Cedi Osman,6:38,2,2,1.000,0,0,nan,0,0,nan,0,3,3,1,0,0,0,0,4,+3,1
Jose Calderon,3:26,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Iman Shumpert,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,44,93,.473,19,51,.373,13,16,.813,6,47,53,28,6,5,8,19,120,nan,240,1
