Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,37:42,6,17,.353,0,2,.000,4,5,.800,2,8,10,14,5,0,4,2,16,-11,0
Kevin Love,29:40,7,12,.583,3,8,.375,6,6,1.000,0,5,5,0,0,2,1,4,23,+2,0
J.R. Smith,29:30,5,9,.556,5,7,.714,0,2,.000,0,6,6,0,1,0,0,2,15,+5,0
Jae Crowder,29:17,2,6,.333,0,1,.000,4,4,1.000,2,3,5,1,2,1,0,1,8,+2,0
Jose Calderon,22:43,0,2,.000,0,1,.000,1,2,.500,0,0,0,1,0,0,1,1,1,+13,0
Jeff Green,26:07,4,9,.444,0,2,.000,0,0,nan,1,1,2,1,0,0,2,2,8,-15,0
Kyle Korver,20:35,3,9,.333,3,8,.375,0,0,nan,0,1,1,1,0,0,1,0,9,-27,0
Dwyane Wade,18:34,1,3,.333,0,0,nan,3,4,.750,0,2,2,1,1,1,1,1,5,-20,0
Tristan Thompson,13:23,1,2,.500,0,0,nan,0,0,nan,1,1,2,0,0,0,0,2,2,-9,0
Channing Frye,10:09,2,4,.500,1,2,.500,0,0,nan,1,1,2,0,0,0,1,0,5,-13,0
Cedi Osman,2:20,1,1,1.000,0,0,nan,1,2,.500,0,2,2,0,0,0,0,0,3,+3,0
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Isaiah Thomas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,32,74,.432,12,31,.387,19,25,.760,7,30,37,19,9,4,11,15,95,nan,0
George Hill,37:38,3,5,.600,0,2,.000,4,4,1.000,1,4,5,1,1,1,2,4,10,+7,1
Garrett Temple,28:13,3,10,.300,2,7,.286,1,2,.500,0,3,3,0,0,2,1,4,9,-13,1
Zach Randolph,19:45,4,13,.308,0,1,.000,6,7,.857,4,3,7,2,1,0,0,1,14,-5,1
Malachi Richardson,15:37,1,5,.200,0,3,.000,2,2,1.000,0,2,2,1,0,0,1,1,4,-10,1
Frank Mason,10:02,2,3,.667,0,1,.000,0,0,nan,0,2,2,1,0,0,2,0,4,-13,1
Willie Cauley-Stein,35:50,8,14,.571,0,0,nan,1,2,.500,1,8,9,4,0,1,0,4,17,+28,1
Bogdan Bogdanovic,30:31,6,9,.667,3,6,.500,1,1,1.000,0,3,3,8,4,1,4,1,16,+20,1
Vince Carter,29:40,10,12,.833,4,5,.800,0,0,nan,0,5,5,3,1,1,1,1,24,+21,1
Buddy Hield,24:07,3,7,.429,2,4,.500,0,0,nan,1,1,2,4,1,0,0,1,8,+25,1
Justin Jackson,8:37,1,1,1.000,1,1,1.000,0,0,nan,0,2,2,1,0,0,0,2,3,+10,1
Georgios Papagiannis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kosta Koufos,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Skal Labissiere,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,32,74,.432,12,31,.387,19,25,.760,7,30,37,19,9,4,11,15,95,nan,240,1
